ticker,data,mrs,rsv,atr,atr_ma,atr_ratio,close,dias_rsv,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,range_candle,range_ratio,close_pos,ma20,dist_ma20
LWSA3,2022-07-06,-38.676,60.466,0.416,0.397,1.046,5.980,3,C,-6.980,-0.954,-6.027,1.517,-0.493,2.010,31.259,5.009,26.250,,,,5.380,11.224
LWSA3,2022-07-21,-32.749,18.071,0.418,0.396,1.053,6.070,2,C,3.886,3.933,-0.046,36.173,7.478,28.696,62.631,15.302,47.329,,,,5.510,10.214
LWSA3,2022-07-22,-31.823,17.498,0.412,0.398,1.035,6.120,3,C,0.445,4.066,-3.621,32.344,7.671,24.673,48.961,12.691,36.270,,,,5.540,10.483
LWSA3,2022-07-25,-34.889,46.419,0.419,0.400,1.049,5.880,4,C,9.722,1.871,7.851,34.414,8.320,26.093,55.401,10.315,45.086,,,,5.560,5.796
LWSA3,2022-07-26,-35.443,2.919,0.419,0.402,1.041,5.760,5,C,21.924,3.515,18.409,38.801,9.256,29.545,63.407,13.469,49.938,,,,5.580,3.123
LWSA3,2022-07-27,-31.807,62.879,0.424,0.404,1.049,6.150,6,C,27.770,2.423,25.347,35.746,8.924,26.822,48.744,11.602,37.143,,,,5.630,9.185
LWSA3,2022-08-01,-27.506,3.287,0.430,0.412,1.044,6.460,2,C,22.504,6.331,16.172,47.398,10.562,36.836,35.302,9.984,25.319,,,,5.790,11.477
LWSA3,2022-08-02,-21.475,184.147,0.443,0.414,1.071,7.020,3,C,13.842,5.546,8.296,36.093,10.278,25.815,21.733,6.902,14.831,,,,5.860,19.678
LWSA3,2022-08-03,-12.190,238.307,0.458,0.416,1.102,7.850,4,C,6.243,6.347,-0.105,24.046,9.770,14.276,8.092,5.619,2.474,,,,5.960,31.820
LWSA3,2022-08-04,-9.064,60.837,0.477,0.419,1.137,8.270,5,C,-1.317,3.318,-4.635,19.429,7.279,12.150,4.501,4.011,0.490,,,,6.070,36.173
LWSA3,2022-08-05,-10.627,20.413,0.498,0.423,1.175,8.100,6,C,11.323,5.743,5.580,12.556,4.662,7.894,6.054,4.234,1.820,,,,6.190,30.897
LWSA3,2022-08-10,-9.485,10.238,0.531,0.441,1.203,8.340,2,C,16.757,3.219,13.539,9.576,2.459,7.117,0.435,-0.357,0.792,,,,6.560,27.153
LWSA3,2023-03-09,-22.011,55.684,0.298,0.293,1.016,5.190,2,C,18.182,-1.536,19.718,-10.664,-6.873,-3.792,-17.483,-3.909,-13.573,,,,4.730,9.863
LWSA3,2023-10-10,-5.826,16.010,0.285,0.281,1.012,5.960,5,C,-7.988,-2.440,-5.548,-10.292,-3.341,-6.951,1.536,1.812,-0.276,,,,5.880,1.394
LWSA3,2023-10-11,-7.638,14.970,0.278,0.280,0.994,5.860,6,C,-10.469,-2.555,-7.914,-8.750,-1.850,-6.900,-2.187,3.093,-5.280,,,,5.850,0.219
LWSA3,2023-11-13,-12.608,192.898,0.314,0.288,1.092,5.640,2,C,0.000,4.229,-4.229,-1.786,5.051,-6.836,-2.760,4.948,-7.708,,,,5.560,1.391
LWSA3,2023-11-14,-13.759,2.932,0.313,0.289,1.083,5.700,3,C,-2.090,2.124,-4.214,-3.859,2.224,-6.082,-2.251,5.100,-7.351,,,,5.570,2.319
LWSA3,2023-11-16,-13.716,27.726,0.314,0.291,1.080,5.760,4,C,-1.431,1.587,-3.018,-3.180,2.158,-5.337,-2.226,4.894,-7.120,,,,5.580,3.216
LWSA3,2023-11-17,-16.092,10.979,0.317,0.293,1.084,5.610,5,C,-5.719,0.462,-6.181,0.654,2.593,-1.939,-3.268,4.277,-7.545,,,,5.590,0.320
LWSA3,2023-12-13,-19.173,65.154,0.238,0.287,0.828,5.570,2,C,0.164,0.883,-0.719,-1.151,3.723,-4.874,1.974,1.678,0.295,,,,5.540,0.504
LWSA3,2023-12-14,-18.997,166.579,0.245,0.284,0.862,5.630,3,C,-1.951,1.159,-3.110,-9.431,1.482,-10.913,-1.789,-1.096,-0.693,,,,5.530,1.779
LWSA3,2023-12-21,-21.512,3.395,0.248,0.268,0.927,5.520,2,C,-7.629,0.319,-7.948,1.493,-0.592,2.085,-7.629,-2.961,-4.668,,,,5.500,0.483
LWSA3,2023-12-22,-21.871,108.751,0.237,0.263,0.899,5.520,3,C,-8.624,0.039,-8.662,2.488,-1.551,4.039,-8.624,-3.855,-4.769,,,,5.510,0.266
LWSA3,2024-01-09,-19.017,257.610,0.262,0.247,1.062,5.610,3,C,-1.307,-1.646,0.339,-8.987,-2.383,-6.604,-14.216,-0.556,-13.659,,,,5.430,3.161
LWSA3,2024-01-10,-17.755,9.516,0.260,0.247,1.050,5.660,4,C,-0.647,-1.899,1.251,-10.841,-2.340,-8.502,-10.841,-0.607,-10.235,,,,5.440,3.997
LWSA3,2024-01-11,-18.281,24.510,0.259,0.249,1.043,5.610,5,C,-4.078,-2.563,-1.515,-10.114,-1.853,-8.261,-10.114,-1.814,-8.300,,,,5.460,2.913
LWSA3,2024-01-12,-17.057,84.780,0.256,0.250,1.028,5.710,6,C,-7.692,-2.664,-5.028,-11.058,-1.690,-9.368,-10.417,-2.437,-7.980,,,,5.470,4.540
LWSA3,2024-03-18,-16.543,44.783,0.198,0.226,0.875,5.320,2,C,1.033,0.114,0.919,-7.401,0.561,-7.962,-16.523,-1.788,-14.735,,,,5.200,2.361
LWSA3,2024-03-22,-15.518,107.899,0.210,0.218,0.962,5.340,2,C,-6.175,0.065,-6.240,-8.748,1.558,-10.306,-15.952,-1.144,-14.808,,,,5.280,1.101
LWSA3,2024-03-25,-14.717,21.640,0.210,0.217,0.969,5.380,3,C,-8.348,0.446,-8.794,-6.814,2.451,-9.266,-17.206,-1.445,-15.761,,,,5.300,1.487
LWSA3,2024-03-26,-12.610,2.745,0.212,0.216,0.983,5.500,4,C,-12.167,0.243,-12.410,-9.667,0.738,-10.405,-21.000,-1.842,-19.158,,,,5.310,3.430
LWSA3,2024-03-27,-12.797,79.035,0.208,0.214,0.970,5.500,5,C,-13.478,-0.298,-13.179,-9.151,-0.266,-8.885,-23.794,-2.531,-21.262,,,,5.330,3.203
LWSA3,2024-03-28,-15.203,68.674,0.213,0.213,1.001,5.350,6,C,-9.760,-1.150,-8.610,-10.788,-1.778,-9.010,-19.521,-1.206,-18.314,,,,5.350,0.051
LWSA3,2024-05-10,-21.427,98.376,0.210,0.198,1.063,4.510,2,C,-5.894,0.290,-6.185,-15.854,-2.718,-13.136,-14.837,-5.371,-9.467,,,,4.480,0.593
LWSA3,2024-06-06,-19.899,71.464,0.232,0.201,1.153,4.220,6,C,-10.629,-2.697,-7.932,-12.798,-1.910,-10.889,-9.111,2.697,-11.807,,,,4.110,2.650
LWSA3,2024-07-09,-19.440,33.512,0.160,0.194,0.824,4.110,2,C,3.786,1.481,2.305,-2.450,-0.478,-1.972,-3.341,-0.648,-2.693,,,,3.770,9.060
LWSA3,2024-07-10,-16.355,36.025,0.158,0.191,0.826,4.260,3,C,-1.075,1.879,-2.954,-7.097,-0.518,-6.579,-0.645,0.437,-1.082,,,,3.790,12.238
LWSA3,2024-07-25,-17.270,34.629,0.172,0.166,1.034,4.080,2,C,-4.045,1.087,-5.131,3.820,2.361,1.459,8.315,7.483,0.832,,,,4.030,1.205
LWSA3,2024-08-27,-14.608,60.782,0.210,0.184,1.142,4.350,2,C,-5.895,-1.789,-4.105,-7.368,-1.789,-5.579,-9.684,-3.255,-6.429,,,,4.290,1.452
LWSA3,2024-11-04,-9.063,60.708,0.175,0.157,1.114,4.050,4,C,-3.620,-2.202,-1.418,-4.709,-1.785,-2.924,-15.988,-3.460,-12.527,,,,3.940,2.719
LWSA3,2024-11-05,-6.484,75.718,0.179,0.159,1.126,4.160,5,C,-7.489,-2.320,-5.169,-9.693,-2.792,-6.901,-17.760,-2.076,-15.684,,,,3.950,5.178
LWSA3,2025-02-14,-17.109,13.515,0.137,0.137,1.001,3.170,3,C,-13.529,-0.745,-12.785,-19.412,-3.892,-15.520,-23.529,2.715,-26.244,,,,3.010,5.133
LWSA3,2025-02-17,-15.753,5.550,0.138,0.137,1.008,3.220,4,C,-19.075,-2.204,-16.872,-23.699,-4.152,-19.548,-20.231,3.473,-23.704,,,,3.030,6.412
LWSA3,2025-02-18,-19.521,78.905,0.144,0.138,1.046,3.070,5,C,-9.091,-1.971,-7.120,-20.000,-3.911,-16.089,-19.697,2.833,-22.530,,,,3.040,1.305
LWSA3,2025-04-02,-31.401,119.761,0.122,0.136,0.900,2.530,2,C,4.797,-3.375,8.172,11.808,-2.808,14.616,29.520,1.117,28.403,,,,2.500,0.875
LWSA3,2025-04-03,-30.317,146.915,0.122,0.135,0.905,2.540,3,C,8.791,-3.661,12.452,28.205,-1.226,29.431,28.205,1.780,26.425,,,,2.510,1.449
LWSA3,2025-04-08,-26.889,35.615,0.126,0.133,0.950,2.510,2,C,12.268,4.263,8.005,40.892,8.543,32.350,31.227,10.079,21.147,,,,2.500,0.298
LWSA3,2025-04-09,-24.859,5.412,0.132,0.132,0.995,2.650,3,C,6.690,0.586,6.104,36.972,5.572,31.400,17.606,7.098,10.508,,,,2.510,5.635
LWSA3,2025-04-10,-20.565,164.039,0.133,0.132,1.007,2.770,4,C,17.845,2.528,15.317,26.599,6.677,19.922,21.212,9.886,11.326,,,,2.510,10.061
LWSA3,2025-04-11,-22.071,30.261,0.128,0.131,0.980,2.740,5,C,19.728,2.093,17.635,24.830,5.725,19.105,22.789,8.395,14.394,,,,2.530,8.367
LWSA3,2025-04-14,-21.690,11.557,0.129,0.130,0.992,2.790,6,C,24.080,2.112,21.968,20.736,4.129,16.606,22.408,7.642,14.766,,,,2.540,9.504
LWSA3,2025-04-22,-8.058,72.727,0.157,0.129,1.214,3.280,2,C,4.261,3.558,0.704,-1.989,2.262,-4.250,7.102,5.702,1.401,,,,2.660,23.422
LWSA3,2025-05-02,-8.439,109.149,0.186,0.147,1.270,3.350,2,C,-1.944,1.054,-2.999,2.500,3.231,-0.731,4.444,1.623,2.821,,,,2.990,12.202
LWSA3,2025-05-05,-9.556,40.472,0.189,0.150,1.257,3.270,3,C,-4.843,2.340,-7.183,5.128,4.665,0.463,6.553,2.501,4.052,,,,3.030,8.050
MBRF3,2022-05-31,-24.441,361.376,0.515,0.577,0.893,11.200,5,C,-0.512,-0.961,0.449,-12.220,-8.229,-3.991,-20.282,-10.431,-9.850,,,,10.960,2.237
MBRF3,2022-06-01,-24.406,209.305,0.466,0.570,0.817,11.240,6,C,-3.635,-2.671,-0.965,-12.755,-7.528,-5.227,-22.768,-11.603,-11.165,,,,10.920,2.928
MBRF3,2022-06-02,-22.743,140.884,0.449,0.561,0.799,11.590,7,C,-6.122,-4.381,-1.742,-17.687,-11.270,-6.417,-22.202,-11.805,-10.397,,,,10.930,6.026
MBRF3,2022-06-07,-24.130,11.071,0.409,0.530,0.771,11.140,2,C,-11.768,-7.339,-4.430,-18.457,-9.534,-8.923,-14.084,-10.108,-3.975,,,,10.970,1.611
MBRF3,2022-07-19,-28.336,44.987,0.439,0.460,0.954,9.140,3,C,7.294,1.531,5.763,3.059,5.100,-2.041,20.392,15.903,4.489,,,,9.110,0.338
MBRF3,2022-07-20,-24.279,58.360,0.459,0.460,0.997,9.660,4,C,2.967,3.033,-0.066,-1.780,5.529,-7.310,15.356,15.840,-0.484,,,,9.140,5.750
MBRF3,2022-07-21,-23.319,13.776,0.445,0.458,0.971,9.800,5,C,-3.363,3.933,-7.295,-2.705,7.478,-10.182,13.304,15.302,-1.997,,,,9.160,7.059
MBRF3,2022-07-22,-24.842,70.514,0.450,0.457,0.985,9.600,6,C,-1.419,4.066,-5.485,0.224,7.671,-7.447,15.833,12.691,3.141,,,,9.180,4.548
MBRF3,2022-07-25,-24.600,1.579,0.455,0.456,0.998,9.740,7,C,-3.017,1.871,-4.888,-2.796,8.320,-11.117,13.184,10.315,2.869,,,,9.200,5.862
MBRF3,2022-07-26,-23.452,28.895,0.455,0.454,1.001,9.800,8,C,-3.947,3.515,-7.463,-7.164,9.256,-16.420,11.671,13.469,-1.798,,,,9.220,6.335
MBRF3,2022-07-27,-23.495,20.533,0.442,0.453,0.976,9.950,9,C,-4.611,2.423,-7.033,-6.700,8.924,-15.624,8.850,11.602,-2.752,,,,9.270,7.297
MBRF3,2022-07-28,-27.894,40.094,0.458,0.453,1.011,9.470,10,C,0.681,3.411,-2.730,3.253,6.842,-3.589,13.807,10.595,3.211,,,,9.310,1.759
MBRF3,2022-08-03,-27.842,23.234,0.416,0.445,0.935,9.490,2,C,-2.190,6.347,-8.538,17.447,9.770,7.677,4.423,5.619,-1.195,,,,9.360,1.378
MBRF3,2022-08-12,-26.773,105.913,0.471,0.441,1.067,10.250,2,C,8.462,-1.022,9.483,4.476,-0.258,4.734,-10.008,0.838,-10.845,,,,9.520,7.620
MBRF3,2022-08-15,-25.027,69.048,0.469,0.444,1.057,10.500,3,C,4.995,-2.056,7.050,0.617,-0.523,1.140,-15.100,-1.826,-13.274,,,,9.630,9.076
MBRF3,2022-08-16,-21.820,113.709,0.462,0.445,1.038,11.000,4,C,-0.478,-0.601,0.123,-7.602,-3.061,-4.541,-19.862,-2.742,-17.120,,,,9.720,13.192
MBRF3,2022-08-17,-20.771,3.565,0.442,0.444,0.996,11.140,5,C,-2.840,-0.736,-2.104,-11.089,-3.782,-7.307,-18.865,-3.528,-15.337,,,,9.790,13.799
MBRF3,2022-08-18,-20.760,61.181,0.432,0.443,0.975,11.110,6,C,-2.934,-0.309,-2.625,-11.277,-3.047,-8.230,-16.568,-3.948,-12.620,,,,9.860,12.682
MBRF3,2022-08-26,-21.185,3.849,0.411,0.433,0.949,10.710,2,C,-6.474,-1.172,-5.302,-13.863,1.098,-14.962,-23.716,-2.981,-20.735,,,,10.230,4.692
MBRF3,2022-10-18,-33.136,111.401,0.322,0.350,0.918,8.400,3,C,0.807,-1.304,2.111,-2.063,0.777,-2.840,-9.148,-5.583,-3.565,,,,8.000,5.050
MBRF3,2022-10-19,-33.101,155.068,0.323,0.347,0.932,8.410,4,C,-3.495,-3.178,-0.317,1.254,0.668,0.587,-11.290,-6.676,-4.615,,,,7.970,5.537
MBRF3,2022-10-20,-33.976,6.724,0.318,0.343,0.925,8.310,5,C,-2.267,-2.569,0.302,4.533,0.974,3.559,-11.151,-6.041,-5.111,,,,7.950,4.580
MBRF3,2022-12-22,-35.527,125.311,0.338,0.412,0.819,6.340,7,C,16.935,1.944,14.992,13.575,1.511,12.065,10.081,4.349,5.732,,,,6.070,4.458
MBRF3,2022-12-23,-32.510,44.816,0.348,0.407,0.854,6.740,8,C,5.689,-3.179,8.868,5.436,-0.613,6.049,6.448,1.792,4.655,,,,6.040,11.524
MBRF3,2022-12-26,-31.523,8.423,0.333,0.401,0.830,6.760,9,C,3.279,-4.441,7.720,8.197,1.931,6.266,5.927,4.070,1.856,,,,6.040,11.863
MBRF3,2022-12-29,-24.651,39.655,0.327,0.383,0.854,7.410,2,C,-2.874,-0.425,-2.449,-3.793,1.321,-5.114,-7.701,2.312,-10.014,,,,6.130,20.973
MBRF3,2023-01-05,-24.424,35.434,0.321,0.354,0.907,7.220,2,C,2.007,3.827,-1.820,-2.361,4.642,-7.003,-8.146,1.947,-10.093,,,,6.350,13.675
MBRF3,2023-01-10,-24.782,96.353,0.318,0.336,0.947,7.310,2,C,-3.263,0.578,-3.842,-2.098,2.099,-4.197,-20.629,-2.874,-17.756,,,,6.570,11.301
MBRF3,2023-01-11,-25.363,31.767,0.313,0.332,0.942,7.360,3,C,-4.745,-0.706,-4.040,-3.009,1.421,-4.430,-18.866,-2.530,-16.336,,,,6.660,10.520
MBRF3,2023-01-12,-24.535,41.797,0.322,0.330,0.975,7.360,4,C,-4.282,0.785,-5.068,-3.935,1.995,-5.930,-22.222,-3.529,-18.694,,,,6.760,8.912
MBRF3,2023-01-13,-26.018,51.023,0.320,0.328,0.976,7.130,5,C,-2.151,1.025,-3.175,-4.062,0.978,-5.040,-20.908,-2.422,-18.486,,,,6.830,4.446
MBRF3,2023-03-03,-27.501,150.872,0.301,0.301,1.001,5.770,5,C,0.886,-0.209,1.095,8.272,-1.563,9.835,-1.920,-1.922,0.002,,,,5.750,0.333
MBRF3,2023-03-17,-18.066,49.219,0.281,0.291,0.968,6.250,2,C,-9.959,-3.025,-6.934,-9.413,-0.364,-9.049,-15.007,3.905,-18.912,,,,5.740,8.883
MBRF3,2023-05-22,-17.968,17.076,0.236,0.234,1.010,5.920,2,C,-8.058,0.206,-8.264,-2.302,2.431,-4.733,11.367,8.700,2.667,,,,5.580,6.212
MBRF3,2023-06-01,-20.116,15.825,0.251,0.236,1.063,5.670,2,C,7.368,5.606,1.762,8.722,7.183,1.539,9.323,6.502,2.821,,,,5.600,1.202
MBRF3,2023-07-31,-10.039,63.490,0.236,0.246,0.958,6.320,2,C,9.030,-1.984,11.014,4.043,-3.934,7.977,-8.782,-3.773,-5.009,,,,6.170,2.401
MBRF3,2023-08-01,-9.220,53.431,0.238,0.246,0.965,6.350,3,C,6.577,-1.915,8.492,3.087,-4.382,7.469,0.570,-2.468,3.038,,,,6.190,2.582
MBRF3,2025-10-28,-15.901,228.273,0.889,0.934,0.952,18.500,3,C,-5.081,2.224,-7.305,9.730,7.262,2.468,8.378,7.913,0.465,,,,16.620,11.315
MBRF3,2025-10-29,-22.953,81.364,0.960,0.925,1.038,17.050,4,C,4.575,3.496,1.079,22.463,6.290,16.173,15.015,6.896,8.119,,,,16.500,3.327
MBRF3,2025-10-30,-21.636,125.801,1.003,0.919,1.092,17.380,5,C,-0.806,3.020,-3.825,25.374,5.765,19.609,11.220,6.966,4.253,,,,16.430,5.805
MBRF3,2025-11-04,-21.734,169.882,0.987,0.902,1.094,17.560,2,C,15.604,4.928,10.676,34.055,4.067,29.988,9.396,7.368,2.028,,,,16.400,7.099
MBRF3,2025-11-10,-18.844,11.893,1.022,0.893,1.144,18.770,2,C,36.388,1.011,35.376,7.192,0.473,6.719,3.942,1.511,2.432,,,,16.660,12.675
MBRF3,2025-11-11,-13.678,7.988,1.085,0.897,1.209,20.300,3,C,15.961,-0.820,16.781,-1.232,0.607,-1.839,-3.350,0.775,-4.125,,,,16.910,20.058
MBRF3,2025-11-12,-11.015,12.862,1.109,0.904,1.228,20.880,4,C,3.017,-1.580,4.597,-6.082,0.570,-6.652,-5.891,1.133,-7.024,,,,17.190,21.494
MBRF3,2025-11-13,-6.964,25.022,1.127,0.911,1.238,21.790,5,C,-5.002,-1.395,-3.607,-11.290,1.136,-12.425,-8.857,2.206,-11.064,,,,17.500,24.497
MBRF3,2025-11-19,-7.250,50.788,1.563,1.039,1.504,21.510,9,C,-8.833,2.184,-11.017,-6.741,6.112,-12.853,-9.066,1.882,-10.947,,,,19.120,12.526
MBRF3,2025-11-21,-10.754,168.312,1.617,1.086,1.489,20.700,10,C,-6.618,2.567,-9.185,-5.845,1.468,-7.313,-5.604,2.205,-7.809,,,,19.390,6.770
MBRF3,2025-11-24,-10.596,157.715,1.628,1.132,1.438,20.800,11,C,-11.731,2.068,-13.798,-6.106,1.904,-8.009,-7.356,1.785,-9.141,,,,19.680,5.713
MBRF3,2025-11-25,-13.896,31.247,1.599,1.175,1.361,20.120,12,C,-8.400,3.269,-11.668,-3.032,1.033,-4.065,-2.932,2.916,-5.848,,,,19.880,1.197
MBRF3,2025-11-26,-15.736,11.724,1.453,1.203,1.208,20.050,13,C,-4.190,1.708,-5.897,-2.145,0.167,-2.312,-0.199,1.336,-1.535,,,,19.960,0.453
MBRF3,2026-01-12,-19.413,391.227,0.622,0.815,0.763,19.780,5,C,-2.528,1.118,-3.646,-0.202,9.460,-9.662,-4.196,14.137,-18.333,,,,19.510,1.361
MGLU3,2022-03-23,-54.222,85.619,3.995,3.949,1.012,51.890,12,C,14.500,2.657,11.843,10.333,0.859,9.474,-7.500,-5.447,-2.053,,,,50.600,2.547
MGLU3,2022-03-24,-50.217,137.798,4.168,3.961,1.052,57.070,13,C,3.333,0.750,2.584,-0.606,-0.078,-0.528,-17.576,-6.955,-10.621,,,,50.830,12.293
MGLU3,2022-03-25,-50.442,78.405,4.116,3.968,1.037,56.560,14,C,12.385,2.135,10.250,-6.269,-0.671,-5.598,-20.795,-9.124,-11.671,,,,51.100,10.679
MGLU3,2022-03-28,-50.629,53.012,3.878,3.957,0.980,55.950,15,C,11.128,2.000,9.128,-6.028,-1.694,-4.334,-21.175,-7.851,-13.324,,,,51.250,9.171
MGLU3,2022-03-29,-46.921,79.866,3.982,3.955,1.007,60.530,16,C,-1.286,-1.071,-0.214,-14.714,-3.438,-11.276,-26.000,-8.544,-17.456,,,,51.680,17.135
MGLU3,2022-03-30,-47.738,175.431,3.982,3.954,1.007,59.410,17,C,-3.639,-1.752,-1.887,-12.227,-2.916,-9.311,-28.967,-10.785,-18.181,,,,51.920,14.424
MGLU3,2022-03-31,-47.743,92.011,3.939,3.954,0.996,58.980,18,C,-3.812,-0.822,-2.991,-11.877,-3.417,-8.460,-29.619,-11.142,-18.477,,,,52.140,13.111
MGLU3,2022-04-01,-44.200,120.488,4.051,3.970,1.021,63.560,19,C,-16.599,-2.747,-13.851,-19.864,-4.898,-14.966,-37.415,-12.355,-25.060,,,,52.600,20.838
MGLU3,2022-04-04,-44.970,303.306,3.961,3.981,0.995,62.180,20,C,-15.438,-3.622,-11.817,-17.385,-5.034,-12.351,-31.154,-10.634,-20.521,,,,53.180,16.920
MGLU3,2022-04-05,-45.806,32.705,3.969,3.990,0.995,59.760,21,C,-13.603,-2.393,-11.211,-18.813,-3.895,-14.918,-36.035,-11.361,-24.673,,,,53.550,11.587
MGLU3,2022-04-06,-47.517,22.906,3.965,3.997,0.992,57.250,22,C,-8.912,-1.186,-7.727,-16.163,-6.253,-9.910,-35.045,-11.100,-23.945,,,,53.720,6.568
MGLU3,2022-04-07,-48.081,156.881,3.948,4.001,0.987,56.730,23,C,-8.384,-2.617,-5.767,-17.073,-6.882,-10.191,-40.396,-13.057,-27.339,,,,53.980,5.095
MGLU3,2022-07-07,-61.337,42.361,1.712,1.812,0.945,22.140,4,C,13.672,-4.960,18.632,17.578,-2.085,19.663,30.469,5.237,25.232,,,,21.590,2.544
MGLU3,2022-07-08,-59.850,44.579,1.704,1.799,0.947,22.660,5,C,6.107,-3.726,9.833,9.160,-1.507,10.667,20.611,6.049,14.562,,,,21.420,5.773
MGLU3,2022-07-11,-58.425,28.205,1.704,1.789,0.952,22.740,6,C,5.323,-1.508,6.832,6.084,2.057,4.027,24.335,10.549,13.786,,,,21.300,6.759
MGLU3,2022-07-12,-53.297,137.362,1.777,1.777,1.000,25.340,7,C,-4.778,-0.211,-4.567,-10.922,1.317,-12.239,5.119,10.695,-5.576,,,,21.420,18.312
MGLU3,2022-07-13,-54.285,191.071,1.764,1.770,0.997,24.470,8,C,8.481,0.466,8.015,-4.594,3.513,-8.107,16.254,12.750,3.504,,,,21.540,13.609
MGLU3,2022-07-14,-51.579,14.146,1.833,1.769,1.036,25.160,9,C,3.436,3.025,0.411,-6.529,7.077,-13.606,4.467,14.403,-9.936,,,,21.700,15.982
MGLU3,2022-07-15,-53.694,15.153,1.855,1.769,1.049,24.040,10,C,2.878,2.305,0.573,-7.194,6.465,-13.659,28.777,16.479,12.298,,,,21.870,9.925
MGLU3,2022-07-18,-53.519,36.974,1.864,1.768,1.054,23.950,11,C,0.722,3.620,-2.898,-1.805,5.559,-7.364,45.848,16.708,29.141,,,,21.950,9.120
MGLU3,2022-07-21,-49.327,21.487,1.907,1.768,1.079,26.030,2,C,-9.635,3.933,-13.567,10.963,7.478,3.486,33.887,15.302,18.586,,,,22.540,15.458
MGLU3,2022-07-22,-51.482,80.547,1.933,1.771,1.091,24.730,3,C,-9.790,4.066,-13.856,10.490,7.671,2.818,32.168,12.691,19.477,,,,22.710,8.890
MGLU3,2022-07-25,-52.938,73.430,1.950,1.777,1.097,24.130,4,C,-2.509,1.871,-4.380,17.204,8.320,8.884,36.918,10.315,26.602,,,,22.870,5.502
MGLU3,2022-07-27,-54.174,125.295,2.011,1.803,1.115,23.350,6,C,8.519,2.423,6.096,21.852,8.924,12.928,66.667,11.602,55.065,,,,23.090,1.105
MGLU3,2022-07-28,-54.027,79.170,2.045,1.821,1.123,23.520,7,C,22.794,3.411,19.383,11.765,6.842,4.923,72.059,10.595,61.463,,,,23.260,1.134
MGLU3,2022-08-03,-49.217,89.373,2.019,1.906,1.060,25.340,11,C,12.287,6.347,5.939,37.201,9.770,27.431,45.734,5.619,40.115,,,,24.010,5.548
MGLU3,2022-08-04,-42.906,47.173,2.119,1.926,1.100,28.880,12,C,-8.982,3.318,-12.300,20.659,7.279,13.379,30.838,4.011,26.828,,,,24.340,18.650
MGLU3,2022-08-05,-45.647,28.008,2.166,1.949,1.111,27.330,13,C,13.291,5.743,7.548,19.620,4.662,14.958,34.810,4.234,30.576,,,,24.580,11.189
MGLU3,2022-08-08,-44.383,2.249,2.227,1.975,1.127,28.280,14,C,23.547,3.979,19.568,16.820,1.842,14.978,32.110,3.483,28.627,,,,24.850,13.779
MGLU3,2022-08-09,-47.291,58.544,2.205,1.997,1.104,26.630,15,C,34.740,4.484,30.257,34.740,3.855,30.885,29.870,0.857,29.013,,,,24.920,6.889
MGLU3,2022-08-10,-44.048,1.386,2.240,2.020,1.109,28.450,16,C,22.188,3.219,18.970,36.778,2.459,34.319,30.395,-0.357,30.752,,,,25.120,13.273
MGLU3,2022-08-15,-31.205,84.020,2.499,2.100,1.190,34.940,2,C,-5.446,-2.056,-3.390,11.881,-0.523,12.404,16.337,-1.826,18.163,,,,26.070,34.019
MGLU3,2022-08-16,-29.346,97.514,2.547,2.132,1.194,35.890,3,C,0.000,-0.601,0.601,8.675,-3.061,11.736,7.711,-2.742,10.453,,,,26.660,34.631
MGLU3,2022-08-17,-31.225,26.179,2.551,2.163,1.180,34.760,4,C,11.940,-0.736,12.677,6.219,-3.782,10.001,7.960,-3.528,11.488,,,,27.070,28.435
MGLU3,2022-08-18,-30.553,35.682,2.586,2.197,1.177,34.850,5,C,16.129,-0.309,16.438,8.437,-3.047,11.484,10.670,-3.948,14.618,,,,27.510,26.690
MGLU3,2022-08-24,-19.560,186.004,2.858,2.344,1.219,38.910,2,C,-5.111,-3.068,-2.043,-4.667,-2.748,-1.919,2.222,0.870,1.352,,,,29.800,30.605
MGLU3,2022-08-25,-16.044,183.192,2.901,2.387,1.216,40.470,3,C,-6.624,-2.746,-3.878,-6.410,-1.095,-5.315,-1.068,-1.606,0.537,,,,30.640,32.073
MGLU3,2022-08-26,-16.179,5.938,2.949,2.431,1.213,39.610,4,C,-6.987,-1.172,-5.815,4.585,1.098,3.487,-2.183,-2.981,0.797,,,,31.510,25.703
MGLU3,2022-08-31,-17.999,66.661,3.092,2.576,1.200,36.930,2,C,0.468,0.331,0.138,1.639,0.265,1.375,-5.152,-1.918,-3.234,,,,33.640,9.755
MGLU3,2022-09-01,-16.199,74.717,3.031,2.621,1.156,37.790,3,C,0.229,1.698,-1.469,2.059,-0.929,2.988,2.517,-0.122,2.639,,,,34.090,10.857
MGLU3,2022-09-02,-18.242,12.229,3.044,2.665,1.142,36.840,4,C,12.441,2.297,10.144,7.042,1.055,5.987,15.258,4.958,10.300,,,,34.560,6.580
MGLU3,2022-09-08,-15.603,30.961,3.044,2.782,1.094,37.100,2,C,1.166,-0.066,1.231,7.226,3.720,3.506,25.175,6.866,18.309,,,,35.850,3.486
MGLU3,2022-09-13,-6.957,63.050,2.798,2.856,0.980,40.640,2,C,-5.106,1.748,-6.854,-11.064,-2.150,-8.914,10.000,3.655,6.345,,,,37.240,9.150
