variacao,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,mrs,rsv
BASE,ALOS3,2023-06-01,2023-06-02,2023-06-19,10,19.49,20.20,3.61,6.52,-2.91,time_stop,8,22.90,303.13
BASE,ALOS3,2023-12-13,2023-12-14,2024-01-02,10,22.54,22.11,-1.90,1.48,-3.39,time_stop,7,4.96,76.54
BASE,ALOS3,2025-11-13,2025-11-14,2025-12-01,10,27.22,27.55,1.25,0.75,0.49,time_stop,7,13.43,317.61
BASE,ALOS3,2026-01-22,2026-01-23,2026-01-28,3,29.19,30.65,5.00,3.24,1.76,take_profit,6,3.43,22.07
BASE,ABEV3,2022-07-28,2022-07-29,2022-08-12,10,11.39,11.45,0.53,9.41,-8.88,time_stop,7,7.03,223.10
BASE,ABEV3,2023-03-28,2023-03-29,2023-04-13,10,11.61,11.56,-0.48,4.44,-4.92,time_stop,7,9.65,221.29
BASE,ABEV3,2023-12-13,2023-12-14,2024-01-02,10,11.76,11.43,-2.85,1.48,-4.33,time_stop,5,-8.90,100.69
BASE,ABEV3,2024-10-01,2024-10-02,2024-10-16,10,11.42,10.79,-5.55,-1.37,-4.18,time_stop,7,5.59,55.43
BASE,ABEV3,2024-12-02,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,9.84,126.87
BASE,ABEV3,2025-02-26,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,2.11,235.48
BASE,ANIM3,2022-10-04,2022-10-05,2022-10-20,10,5.42,4.89,-9.87,-0.37,-9.50,time_stop,5,-2.74,104.28
BASE,ANIM3,2022-10-31,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,10.11,172.35
BASE,ANIM3,2024-03-01,2024-03-04,2024-03-18,10,4.55,4.26,-6.26,-1.16,-5.10,time_stop,7,28.43,109.90
BASE,ANIM3,2025-05-09,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,60.58,87.78
BASE,ANIM3,2026-01-07,2026-01-08,2026-01-21,9,4.03,4.23,5.00,5.86,-0.86,take_profit,6,0.60,419.61
BASE,ANIM3,2026-01-22,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,12.19,66.31
BASE,ASAI3,2022-07-27,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,19.73,304.74
BASE,ASAI3,2025-05-27,2025-05-28,2025-06-11,10,11.20,11.07,-1.15,-1.28,0.14,time_stop,6,38.88,63.33
BASE,AURE3,2025-07-23,2025-07-24,2025-08-07,10,9.68,9.92,2.48,2.10,0.38,time_stop,6,3.51,126.31
BASE,AURE3,2026-01-22,2026-01-23,2026-02-06,10,11.92,11.40,-4.36,2.01,-6.38,time_stop,6,-6.01,-28.38
BASE,AXIA3,2022-04-07,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5.76,286.12
BASE,AXIA3,2022-10-21,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,8.28,194.98
BASE,AXIA3,2023-11-07,2023-11-08,2023-11-16,5,33.45,35.12,5.00,4.71,0.29,take_profit,5,-1.48,96.94
BASE,AXIA3,2024-07-31,2024-08-01,2024-08-15,10,35.45,36.04,1.66,5.45,-3.80,time_stop,5,-0.24,167.92
BASE,AXIA3,2025-08-07,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,7.43,116.75
BASE,AXIA3,2025-10-17,2025-10-20,2025-11-03,10,52.95,54.51,2.95,4.32,-1.37,time_stop,7,27.37,40.62
BASE,AXIA3,2026-01-21,2026-01-22,2026-02-03,8,53.60,56.28,5.00,5.47,-0.47,take_profit,6,-3.71,220.95
BASE,AXIA6,2022-04-07,2022-04-08,2022-04-13,3,24.63,25.86,5.00,-1.28,6.28,take_profit,6,3.87,266.70
BASE,AXIA6,2022-04-13,2022-04-14,2022-05-02,10,26.40,25.05,-5.10,-8.00,2.89,time_stop,8,13.25,405.93
BASE,AXIA6,2022-08-04,2022-08-05,2022-08-19,10,32.54,32.23,-0.95,4.66,-5.61,time_stop,8,38.01,58.98
BASE,AXIA6,2022-10-31,2022-11-01,2022-11-17,10,34.48,30.34,-12.03,-6.31,-5.72,time_stop,7,20.55,8.16
BASE,AXIA6,2024-02-20,2024-02-21,2024-03-06,10,32.71,32.40,-0.96,-0.82,-0.15,time_stop,8,6.68,30.02
BASE,AXIA6,2024-07-31,2024-08-01,2024-08-15,10,30.78,31.48,2.28,5.45,-3.18,time_stop,6,1.13,137.34
BASE,AXIA6,2025-08-07,2025-08-08,2025-08-11,1,33.92,35.61,5.00,-0.31,5.31,take_profit,7,3.98,452.34
BASE,AXIA6,2025-09-17,2025-09-18,2025-09-29,7,39.65,41.64,5.00,0.65,4.35,take_profit,8,11.57,2.57
BASE,AXIA6,2025-10-31,2025-11-03,2025-11-10,5,45.62,47.90,5.00,3.31,1.69,take_profit,8,19.49,69.39
BASE,AXIA6,2025-11-14,2025-11-17,2025-11-26,6,49.67,52.15,5.00,1.27,3.73,take_profit,8,22.85,64.20
BASE,AXIA6,2026-01-22,2026-01-23,2026-02-06,10,58.47,61.39,5.00,2.01,2.99,take_profit,7,18.66,-20.89
BASE,AXIA6,2026-02-19,2026-02-20,2026-03-06,10,65.98,64.29,-2.56,-5.78,3.22,time_stop,8,24.33,176.42
BASE,AZZA3,2022-08-04,2022-08-05,2022-08-19,10,74.04,75.48,1.94,4.66,-2.72,time_stop,8,13.81,80.48
BASE,AZZA3,2025-05-08,2025-05-09,2025-05-13,2,34.71,36.45,5.00,1.78,3.22,take_profit,5,-1.36,421.42
BASE,B3SA3,2025-01-30,2025-01-31,2025-02-14,10,10.61,11.09,4.51,1.52,2.99,time_stop,6,2.84,-35.05
BASE,B3SA3,2025-03-13,2025-03-14,2025-03-17,1,11.22,11.78,5.00,1.60,3.40,take_profit,7,8.75,120.38
BASE,B3SA3,2025-05-08,2025-05-09,2025-05-23,10,13.75,13.84,0.63,0.92,-0.29,time_stop,6,20.78,291.09
BASE,B3SA3,2025-11-11,2025-11-12,2025-11-13,1,13.25,13.91,5.00,-0.22,5.22,take_profit,5,-8.41,2.72
BASE,B3SA3,2025-11-13,2025-11-14,2025-12-01,10,14.05,14.48,3.04,0.75,2.29,time_stop,5,-1.67,104.39
BASE,B3SA3,2026-01-29,2026-01-30,2026-02-09,6,16.68,17.51,5.00,2.58,2.42,take_profit,6,-0.17,78.07
BASE,BBSE3,2022-03-18,2022-03-21,2022-03-28,5,15.62,16.40,5.00,2.30,2.70,take_profit,7,10.83,78.87
BASE,BBSE3,2022-05-31,2022-06-01,2022-06-15,10,18.00,16.67,-7.36,-7.53,0.16,time_stop,8,22.56,329.13
BASE,BBSE3,2022-07-14,2022-07-15,2022-07-22,5,17.75,18.64,5.00,2.31,2.69,take_profit,8,30.42,55.52
BASE,BBSE3,2022-09-16,2022-09-19,2022-10-03,10,20.36,18.96,-6.88,3.86,-10.74,time_stop,8,22.14,78.15
BASE,BBSE3,2024-12-03,2024-12-04,2024-12-11,5,29.02,30.47,5.00,3.14,1.86,take_profit,8,7.37,118.03
BASE,BBSE3,2025-01-15,2025-01-16,2025-01-30,10,30.91,31.97,3.46,4.75,-1.29,time_stop,8,14.49,45.82
BASE,BBDC3,2024-08-05,2024-08-06,2024-08-12,4,10.78,11.31,5.00,4.00,1.00,take_profit,6,1.19,195.23
BASE,BBDC3,2025-05-08,2025-05-09,2025-05-23,10,12.44,12.61,1.42,0.92,0.50,time_stop,7,10.64,257.46
BASE,BBDC3,2025-05-28,2025-05-29,2025-06-12,10,13.05,13.33,2.13,-0.52,2.64,time_stop,8,12.53,247.32
BASE,BBDC3,2026-01-21,2026-01-22,2026-01-26,2,17.06,17.91,5.00,1.48,3.52,take_profit,7,2.41,13.28
BASE,BBDC4,2022-08-05,2022-08-08,2022-08-12,4,13.88,14.57,5.00,3.66,1.34,take_profit,6,1.18,19.08
BASE,BBDC4,2022-10-03,2022-10-04,2022-10-19,10,16.15,15.03,-6.91,0.00,-6.91,time_stop,8,5.63,9.72
BASE,BBDC4,2023-11-03,2023-11-06,2023-11-21,10,11.92,12.36,3.63,6.05,-2.42,time_stop,5,-4.20,28.03
BASE,BBDC4,2024-02-06,2024-02-07,2024-02-23,10,12.87,11.58,-9.97,-0.44,-9.52,time_stop,7,1.04,184.55
BASE,BBDC4,2024-08-06,2024-08-07,2024-08-13,4,12.36,12.97,5.00,3.82,1.18,take_profit,6,2.65,160.41
BASE,BBDC4,2025-05-08,2025-05-09,2025-05-23,10,14.06,14.64,4.13,0.92,3.20,time_stop,7,12.01,398.01
BASE,BBDC4,2026-01-21,2026-01-22,2026-01-23,1,19.76,20.75,5.00,1.71,3.29,take_profit,7,2.39,88.68
BASE,BRAP4,2022-11-11,2022-11-14,2022-11-29,10,17.52,18.39,5.00,-1.79,6.79,take_profit,6,4.26,90.58
BASE,BRAP4,2023-11-03,2023-11-06,2023-11-16,7,16.92,17.76,5.00,5.36,-0.36,take_profit,5,-5.25,98.69
BASE,BRAP4,2024-09-26,2024-09-27,2024-10-11,10,16.26,15.41,-5.21,-1.99,-3.22,time_stop,5,-0.71,144.40
BASE,BRAP4,2025-03-21,2025-03-24,2025-04-07,10,15.34,13.93,-9.23,-4.26,-4.97,time_stop,6,-0.99,98.64
BASE,BRAP4,2025-10-31,2025-11-03,2025-11-17,10,16.59,17.05,2.81,4.36,-1.54,time_stop,7,2.09,25.15
BASE,BRAP4,2025-12-15,2025-12-16,2026-01-05,10,19.89,20.37,2.42,2.17,0.26,time_stop,7,13.09,516.41
BASE,BBAS3,2022-02-11,2022-02-14,2022-02-15,1,11.92,12.52,5.00,0.99,4.01,take_profit,7,11.38,68.54
BASE,BBAS3,2022-02-15,2022-02-16,2022-03-04,10,12.56,12.39,-1.33,-0.33,-0.99,time_stop,7,15.50,323.61
BASE,BBAS3,2022-08-11,2022-08-12,2022-08-26,10,15.85,15.99,0.87,-0.26,1.13,time_stop,7,26.98,190.89
BASE,BBAS3,2022-10-03,2022-10-04,2022-10-19,10,16.26,16.12,-0.88,0.00,-0.88,time_stop,8,14.89,76.81
BASE,BBAS3,2023-01-17,2023-01-18,2023-01-20,2,15.23,15.99,5.00,0.11,4.89,take_profit,7,5.38,66.64
BASE,BBAS3,2023-01-20,2023-01-23,2023-02-06,10,16.04,15.78,-1.62,-2.46,0.83,time_stop,7,10.88,107.40
BASE,BBAS3,2023-02-14,2023-02-15,2023-03-03,10,16.72,15.45,-7.59,-5.31,-2.28,time_stop,7,16.90,290.52
BASE,BBAS3,2023-04-12,2023-04-13,2023-04-28,10,17.57,17.66,0.52,-1.97,2.49,time_stop,8,19.66,139.15
BASE,BBAS3,2023-06-12,2023-06-13,2023-06-21,6,20.76,21.80,5.00,2.95,2.05,take_profit,7,21.98,134.28
BASE,BBAS3,2023-10-06,2023-10-09,2023-10-24,10,21.00,21.22,1.03,-1.34,2.37,time_stop,8,14.43,183.87
BASE,BBAS3,2025-02-14,2025-02-17,2025-03-05,10,27.12,26.21,-3.38,-4.15,0.78,time_stop,8,10.41,-7.90
BASE,BBAS3,2026-01-21,2026-01-22,2026-01-23,1,22.26,23.37,5.00,1.71,3.29,take_profit,5,-16.83,32.76
BASE,BBAS3,2026-01-23,2026-01-26,2026-02-03,6,24.14,25.34,5.00,3.93,1.07,take_profit,5,-12.86,11.31
BASE,BRKM5,2023-06-12,2023-06-13,2023-06-15,2,27.50,28.88,5.00,2.18,2.82,take_profit,6,1.07,161.03
BASE,BRKM5,2023-06-15,2023-06-16,2023-06-30,10,29.99,27.86,-7.10,-0.64,-6.47,time_stop,7,8.49,77.81
BASE,BRKM5,2024-03-20,2024-03-21,2024-04-05,10,26.36,25.72,-2.43,-1.18,-1.25,time_stop,7,16.61,245.60
BASE,BRKM5,2024-09-18,2024-09-19,2024-10-03,10,20.48,19.82,-3.22,-1.04,-2.19,time_stop,5,-3.23,99.91
BASE,BRAV3,2022-04-29,2022-05-03,2022-05-17,10,43.99,43.17,-1.86,2.12,-3.99,time_stop,7,31.23,173.93
BASE,BRAV3,2022-10-04,2022-10-05,2022-10-20,10,42.00,44.10,5.00,-0.37,5.37,take_profit,6,3.13,132.81
BASE,BRAV3,2023-01-11,2023-01-12,2023-01-19,5,44.88,47.12,5.00,0.79,4.21,take_profit,7,10.56,288.25
BASE,BPAC11,2022-08-10,2022-08-11,2022-08-25,10,23.70,23.53,-0.73,3.51,-4.24,time_stop,7,11.59,63.20
BASE,BPAC11,2023-04-12,2023-04-13,2023-04-28,10,21.41,21.64,1.08,-1.97,3.05,time_stop,6,1.28,65.58
BASE,BPAC11,2024-11-12,2024-11-13,2024-11-29,10,32.29,28.99,-10.20,-1.62,-8.58,time_stop,6,0.53,138.61
BASE,BPAC11,2025-05-08,2025-05-09,2025-05-23,10,38.83,38.63,-0.53,0.92,-1.45,time_stop,8,15.79,100.97
BASE,BPAC11,2025-08-12,2025-08-13,2025-08-27,10,44.45,43.49,-2.16,1.90,-4.06,time_stop,7,23.72,188.50
BASE,BPAC11,2025-11-11,2025-11-12,2025-11-27,10,51.81,52.02,0.40,0.57,-0.17,time_stop,7,13.32,33.16
BASE,BPAC11,2026-01-21,2026-01-22,2026-01-27,3,57.99,60.89,5.00,3.18,1.82,take_profit,7,9.07,16.71
BASE,CXSE3,2022-08-16,2022-08-17,2022-08-31,10,6.71,6.65,-0.87,-3.78,2.91,time_stop,7,11.57,310.05
BASE,CXSE3,2023-04-06,2023-04-10,2023-04-12,2,6.88,7.22,5.00,4.75,0.25,take_profit,8,19.43,323.04
BASE,CXSE3,2023-04-12,2023-04-13,2023-04-28,10,7.45,7.58,1.66,-1.97,3.63,time_stop,8,21.70,64.57
BASE,CXSE3,2023-07-27,2023-07-28,2023-08-11,10,8.43,8.63,2.37,-1.95,4.32,time_stop,8,10.97,185.29
BASE,CXSE3,2024-01-22,2024-01-23,2024-01-24,1,11.69,12.28,5.00,-0.47,5.47,take_profit,8,22.82,84.02
BASE,CXSE3,2024-08-30,2024-09-02,2024-09-16,10,14.41,13.45,-6.69,0.21,-6.90,time_stop,8,10.31,473.58
BASE,CXSE3,2024-12-10,2024-12-11,2024-12-27,10,14.19,13.07,-7.91,-7.38,-0.53,time_stop,7,10.18,215.00
BASE,CXSE3,2025-03-06,2025-03-07,2025-03-21,10,14.60,13.86,-5.03,5.76,-10.80,time_stop,8,15.01,152.39
BASE,CXSE3,2026-02-02,2026-02-03,2026-02-19,10,17.94,17.80,-0.78,1.54,-2.32,time_stop,7,-1.30,53.40
BASE,BHIA3,2025-03-10,2025-03-11,2025-03-12,1,4.77,5.01,5.00,0.16,4.84,take_profit,6,5.00,624.65
BASE,BHIA3,2025-03-19,2025-03-20,2025-03-21,1,7.16,7.52,5.00,0.10,4.90,take_profit,6,50.21,210.53
BASE,BHIA3,2025-08-29,2025-09-01,2025-09-02,1,4.40,4.62,5.00,-0.67,5.67,take_profit,5,-2.30,191.87
BASE,CBAV3,2023-01-18,2023-01-19,2023-02-02,10,11.90,10.98,-7.76,-2.58,-5.19,time_stop,7,1.33,48.44
BASE,CBAV3,2024-04-09,2024-04-10,2024-04-24,10,5.04,5.03,-0.20,-2.56,2.36,time_stop,7,8.07,29.55
BASE,CBAV3,2024-09-24,2024-09-25,2024-10-02,5,5.33,5.60,5.00,1.51,3.49,take_profit,6,1.05,100.82
BASE,CBAV3,2024-10-04,2024-10-07,2024-10-21,10,6.25,5.78,-7.52,-1.32,-6.20,time_stop,8,15.35,206.96
BASE,CBAV3,2025-02-11,2025-02-12,2025-02-20,6,5.63,5.91,5.00,2.66,2.34,take_profit,6,0.90,40.82
BASE,CEAB3,2023-03-06,2023-03-07,2023-03-08,1,2.62,2.75,5.00,2.30,2.70,take_profit,7,7.76,114.86
BASE,CEAB3,2023-05-12,2023-05-15,2023-05-17,2,3.55,3.72,5.00,0.51,4.49,take_profit,6,35.41,6.71
BASE,CEAB3,2023-08-11,2023-08-14,2023-08-28,10,6.14,5.19,-15.52,0.17,-15.69,time_stop,7,83.62,139.95
BASE,CEAB3,2023-11-10,2023-11-13,2023-11-16,2,6.61,6.94,5.00,3.54,1.46,take_profit,7,55.17,256.20
BASE,CEAB3,2023-11-16,2023-11-17,2023-12-01,10,7.42,7.79,5.00,2.59,2.41,take_profit,7,64.16,61.03
BASE,CEAB3,2024-02-29,2024-03-01,2024-03-08,5,8.59,9.02,5.00,-1.58,6.58,take_profit,8,40.96,73.66
BASE,CEAB3,2024-04-04,2024-04-05,2024-04-19,10,10.92,9.83,-9.99,-1.12,-8.87,time_stop,7,68.12,31.27
BASE,CEAB3,2024-10-11,2024-10-14,2024-10-16,2,10.26,10.77,5.00,0.45,4.55,take_profit,7,13.72,173.40
BASE,CEAB3,2024-10-25,2024-10-28,2024-11-06,7,11.86,12.45,5.00,-1.20,6.20,take_profit,7,30.33,158.48
BASE,CEAB3,2025-05-08,2025-05-09,2025-05-12,1,13.93,14.62,5.00,0.11,4.89,take_profit,7,35.65,110.85
BASE,CEAB3,2025-11-05,2025-11-06,2025-11-21,10,16.61,16.42,-1.16,1.23,-2.39,time_stop,7,4.01,141.13
BASE,CMIG4,2022-03-18,2022-03-21,2022-03-24,3,4.66,4.89,5.00,2.50,2.50,take_profit,7,8.49,82.80
BASE,CMIG4,2022-10-03,2022-10-04,2022-10-19,10,6.13,5.56,-9.28,0.00,-9.28,time_stop,8,8.90,26.71
BASE,CMIG4,2022-10-21,2022-10-24,2022-11-08,10,5.80,5.85,0.87,0.14,0.73,time_stop,5,0.98,166.32
BASE,CMIG4,2023-09-15,2023-09-18,2023-10-02,10,7.00,6.85,-2.15,-2.76,0.61,time_stop,7,4.34,82.93
BASE,CMIG4,2024-08-14,2024-08-15,2024-08-29,10,9.49,9.64,1.51,1.29,0.22,time_stop,7,21.87,-5.45
BASE,CMIG4,2024-11-14,2024-11-18,2024-12-03,10,10.18,9.75,-4.22,-1.39,-2.83,time_stop,8,22.36,349.62
BASE,CMIG4,2026-01-22,2026-01-23,2026-02-06,10,11.50,11.35,-1.30,2.01,-3.32,time_stop,6,-9.24,25.24
BASE,COGN3,2022-09-22,2022-09-23,2022-10-06,9,2.51,2.64,5.00,5.22,-0.22,take_profit,8,15.09,117.48
BASE,COGN3,2022-10-31,2022-11-01,2022-11-17,10,2.81,2.01,-28.57,-6.31,-22.26,time_stop,7,22.43,58.08
BASE,COGN3,2023-05-12,2023-05-15,2023-05-18,3,2.07,2.17,5.00,1.21,3.79,take_profit,6,2.60,21.54
BASE,COGN3,2023-11-09,2023-11-10,2023-11-14,2,2.33,2.45,5.00,2.22,2.78,take_profit,5,-1.10,61.56
BASE,COGN3,2025-08-06,2025-08-07,2025-08-08,1,2.51,2.63,5.00,-0.46,5.46,take_profit,7,39.80,41.94
BASE,COGN3,2026-01-21,2026-01-22,2026-01-23,1,4.06,4.26,5.00,1.71,3.29,take_profit,8,23.62,26.52
BASE,CSMG3,2022-10-03,2022-10-04,2022-10-19,10,10.84,10.98,1.29,0.00,1.29,time_stop,8,14.70,207.27
BASE,CSMG3,2023-03-15,2023-03-16,2023-03-30,10,11.41,11.81,3.47,0.47,3.00,time_stop,8,22.98,76.00
BASE,CSMG3,2023-12-04,2023-12-05,2023-12-18,9,15.39,16.16,5.00,3.46,1.54,take_profit,6,2.08,272.48
BASE,CSMG3,2024-06-21,2024-06-24,2024-07-08,10,18.34,18.84,2.70,3.24,-0.54,time_stop,8,15.38,56.74
BASE,CSMG3,2025-05-15,2025-05-16,2025-05-20,2,21.22,22.28,5.00,0.54,4.46,take_profit,5,-6.33,148.41
BASE,CSMG3,2025-06-13,2025-06-16,2025-06-26,7,25.25,26.51,5.00,-1.55,6.55,take_profit,7,12.11,206.59
BASE,CSMG3,2025-09-04,2025-09-05,2025-09-16,7,30.24,31.75,5.00,1.05,3.95,take_profit,8,23.28,514.38
BASE,CSMG3,2025-10-15,2025-10-16,2025-10-28,8,35.22,36.98,5.00,3.71,1.29,take_profit,7,37.22,118.55
BASE,CSMG3,2025-12-01,2025-12-02,2025-12-16,10,42.11,41.68,-1.02,-1.78,0.76,time_stop,7,36.99,181.04
BASE,CSMG3,2025-12-23,2025-12-26,2026-01-13,10,44.18,43.99,-0.43,0.79,-1.22,time_stop,7,36.76,431.73
BASE,CPLE3,2022-10-24,2022-10-25,2022-11-01,5,5.76,6.05,5.00,2.11,2.89,take_profit,8,5.52,65.88
BASE,CPLE3,2022-11-01,2022-11-03,2022-11-18,10,6.38,5.52,-13.51,-7.29,-6.21,time_stop,8,16.41,236.96
BASE,CPLE3,2022-11-21,2022-11-22,2022-12-06,10,6.64,6.07,-8.59,1.59,-10.18,time_stop,7,24.91,330.98
BASE,CPLE3,2023-04-11,2023-04-12,2023-04-13,1,5.71,5.99,5.00,-0.41,5.41,take_profit,6,3.66,235.10
BASE,CPLE3,2023-06-09,2023-06-12,2023-06-26,10,6.62,6.73,1.57,0.69,0.88,time_stop,8,8.01,229.11
BASE,CPLE3,2023-07-26,2023-07-27,2023-08-10,10,7.17,7.24,1.09,-1.32,2.40,time_stop,8,8.34,142.21
BASE,CPLE3,2023-11-06,2023-11-07,2023-11-16,6,7.47,7.84,5.00,4.57,0.43,take_profit,8,10.64,269.41
BASE,CPLE3,2025-05-08,2025-05-09,2025-05-23,10,10.47,10.72,2.33,0.92,1.40,time_stop,8,16.02,129.84
BASE,CSAN3,2023-11-03,2023-11-06,2023-11-16,7,16.60,17.43,5.00,5.36,-0.36,take_profit,5,-1.69,100.21
BASE,CSAN3,2023-12-14,2023-12-15,2024-01-03,10,18.09,18.64,3.04,2.15,0.90,time_stop,5,-3.49,24.49
BASE,CPFE3,2023-06-16,2023-06-19,2023-06-26,5,31.43,33.00,5.00,-1.47,6.47,take_profit,5,-4.81,231.47
BASE,CPFE3,2023-09-15,2023-09-18,2023-10-02,10,35.59,33.78,-5.09,-2.76,-2.33,time_stop,8,7.34,49.74
BASE,CPFE3,2025-02-19,2025-02-20,2025-03-06,8,34.80,36.54,5.00,-3.27,8.27,take_profit,7,5.15,369.94
BASE,CPFE3,2025-08-08,2025-08-11,2025-08-25,10,39.94,39.28,-1.65,1.97,-3.62,time_stop,8,5.54,172.44
BASE,CPFE3,2025-11-03,2025-11-04,2025-11-12,6,42.70,44.84,5.00,4.68,0.32,take_profit,7,-0.07,127.02
BASE,CPFE3,2025-11-12,2025-11-13,2025-11-19,4,45.29,47.55,5.00,-1.36,6.36,take_profit,7,1.50,133.13
BASE,CPFE3,2026-01-23,2026-01-26,2026-02-09,10,55.49,50.20,-9.53,4.27,-13.81,time_stop,7,5.64,9.41
BASE,CMIN3,2022-12-09,2022-12-12,2022-12-26,10,2.80,2.82,0.75,3.29,-2.54,time_stop,7,8.72,278.20
BASE,CMIN3,2023-01-06,2023-01-09,2023-01-10,1,2.97,3.12,5.00,1.74,3.26,take_profit,7,16.05,79.78
BASE,CMIN3,2023-05-08,2023-05-09,2023-05-17,6,3.43,3.60,5.00,2.13,2.87,take_profit,8,26.49,158.67
BASE,CMIN3,2025-03-13,2025-03-14,2025-03-17,1,5.34,5.60,5.00,1.60,3.40,take_profit,7,11.08,132.19
BASE,CURY3,2022-07-08,2022-07-11,2022-07-15,4,5.25,5.51,5.00,-1.61,6.61,take_profit,7,19.07,180.37
BASE,CURY3,2022-09-01,2022-09-02,2022-09-05,1,6.79,7.13,5.00,1.27,3.73,take_profit,8,30.91,1184.85
BASE,CURY3,2023-06-30,2023-07-03,2023-07-17,10,12.11,11.93,-1.48,-1.06,-0.42,time_stop,7,21.26,258.51
BASE,CURY3,2024-03-12,2024-03-13,2024-03-27,10,16.00,16.08,0.49,-0.26,0.75,time_stop,8,18.71,301.08
BASE,CURY3,2024-09-04,2024-09-05,2024-09-19,10,20.68,21.26,2.77,-2.65,5.42,time_stop,7,21.41,123.03
BASE,CURY3,2024-10-29,2024-10-30,2024-11-13,10,21.60,19.76,-8.51,-2.28,-6.23,time_stop,8,22.19,483.83
BASE,CURY3,2025-03-18,2025-03-19,2025-04-02,10,21.30,22.36,5.00,-0.54,5.54,take_profit,7,10.95,153.17
BASE,CURY3,2025-08-06,2025-08-07,2025-08-21,10,29.17,28.75,-1.44,-1.42,-0.03,time_stop,7,28.55,144.62
BASE,CVCB3,2025-03-24,2025-03-25,2025-03-26,1,2.17,2.28,5.00,0.16,4.84,take_profit,7,6.01,30.16
BASE,CVCB3,2026-01-09,2026-01-12,2026-01-15,3,2.52,2.65,5.00,1.50,3.50,take_profit,6,2.08,203.33
BASE,CVCB3,2026-01-15,2026-01-16,2026-01-30,10,2.68,2.62,-2.24,10.29,-12.53,time_stop,7,7.91,13.59
BASE,CYRE3,2022-08-04,2022-08-05,2022-08-19,10,12.14,11.55,-4.91,4.66,-9.57,time_stop,7,6.02,85.52
BASE,CYRE3,2022-09-02,2022-09-05,2022-09-20,10,13.44,13.24,-1.52,0.37,-1.89,time_stop,7,11.64,234.51
BASE,CYRE3,2022-09-28,2022-09-29,2022-09-30,1,13.97,14.67,5.00,2.56,2.44,take_profit,8,20.55,293.19
BASE,CYRE3,2022-10-03,2022-10-04,2022-10-19,10,16.53,15.02,-9.14,0.00,-9.14,time_stop,6,29.19,147.48
BASE,CYRE3,2023-07-13,2023-07-14,2023-07-26,8,18.94,19.89,5.00,4.19,0.81,take_profit,6,32.73,116.95
BASE,CYRE3,2025-08-22,2025-08-25,2025-08-28,3,24.08,25.29,5.00,2.37,2.63,take_profit,8,11.17,58.89
BASE,CYRE3,2025-09-11,2025-09-12,2025-09-26,10,27.94,28.02,0.30,2.32,-2.02,time_stop,8,23.53,164.93
BASE,CYRE3,2025-11-07,2025-11-10,2025-11-25,10,31.17,31.96,2.54,0.47,2.07,time_stop,7,15.93,142.67
BASE,DIRR3,2022-09-02,2022-09-05,2022-09-15,7,3.42,3.60,5.00,-2.16,7.16,take_profit,7,25.24,181.42
BASE,DIRR3,2022-10-03,2022-10-04,2022-10-19,10,4.24,3.88,-8.36,0.00,-8.36,time_stop,6,43.33,70.12
BASE,DIRR3,2023-06-30,2023-07-03,2023-07-17,10,4.91,5.00,1.73,-1.06,2.79,time_stop,7,16.53,113.03
BASE,DIRR3,2023-12-13,2023-12-14,2023-12-28,9,5.42,5.69,5.00,2.77,2.23,take_profit,6,3.60,107.05
BASE,DIRR3,2024-02-20,2024-02-21,2024-03-06,10,6.02,6.32,5.00,-0.82,5.82,take_profit,8,11.71,38.98
BASE,ECOR3,2023-03-17,2023-03-20,2023-04-03,10,4.76,4.64,-2.51,0.61,-3.13,time_stop,7,5.86,219.92
BASE,ECOR3,2023-04-10,2023-04-11,2023-04-12,1,5.18,5.44,5.00,0.43,4.57,take_profit,7,17.11,292.73
BASE,ECOR3,2023-06-20,2023-06-21,2023-07-05,10,6.70,5.92,-11.68,-0.37,-11.31,time_stop,6,27.39,172.43
BASE,ECOR3,2023-07-19,2023-07-20,2023-07-21,1,7.01,7.36,5.00,1.80,3.20,take_profit,7,35.01,157.38
BASE,ECOR3,2023-11-14,2023-11-16,2023-11-30,10,7.63,8.02,5.00,2.16,2.84,take_profit,7,15.26,9.25
BASE,ECOR3,2025-08-27,2025-08-28,2025-09-04,5,7.74,8.13,5.00,-0.22,5.22,take_profit,7,23.51,126.80
BASE,ECOR3,2025-11-10,2025-11-11,2025-11-12,1,8.69,9.12,5.00,-0.23,5.23,take_profit,7,15.40,140.22
BASE,ECOR3,2025-11-12,2025-11-13,2025-11-25,7,9.50,9.97,5.00,-0.73,5.73,take_profit,7,24.93,199.33
