combo,time_stop,score_limiar,ticker,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score_entrada,score_saida
T5_SX,5,X,COGN3,2025-08-07,2025-08-08,1,2.51,2.63,5.00,-0.46,5.46,take_profit,7,7
T5_SX,5,X,COGN3,2026-01-22,2026-01-23,1,4.06,4.26,5.00,1.71,3.29,take_profit,8,7
T5_SX,5,X,CSMG3,2022-10-04,2022-10-11,5,10.84,10.58,-2.45,-1.30,-1.15,time_stop,8,7
T5_SX,5,X,CSMG3,2023-03-16,2023-03-23,5,11.41,11.28,-1.16,-5.42,4.26,time_stop,8,7
T5_SX,5,X,CSMG3,2023-12-05,2023-12-12,5,15.39,15.49,0.65,-0.33,0.98,time_stop,6,6
T5_SX,5,X,CSMG3,2024-06-24,2024-07-01,5,18.34,17.94,-2.16,1.68,-3.84,time_stop,8,7
T5_SX,5,X,CSMG3,2025-06-16,2025-06-24,5,25.25,25.67,1.67,-1.47,3.14,time_stop,7,6
T5_SX,5,X,CSMG3,2025-09-05,2025-09-12,5,30.24,31.71,4.86,-0.32,5.18,time_stop,8,7
T5_SX,5,X,CSMG3,2025-10-16,2025-10-23,5,35.22,35.58,1.00,2.53,-1.53,time_stop,7,6
T5_SX,5,X,CSMG3,2025-12-02,2025-12-09,5,42.11,42.02,-0.21,-2.16,1.95,time_stop,7,7
T5_SX,5,X,CSMG3,2025-12-26,2026-01-06,5,44.18,43.07,-2.51,1.51,-4.02,time_stop,7,5
T5_SX,5,X,CPLE3,2022-10-25,2022-11-01,5,5.76,6.05,5.00,2.11,2.89,take_profit,8,8
T5_SX,5,X,CPLE3,2022-11-03,2022-11-10,5,6.38,6.01,-5.71,-6.19,0.48,time_stop,8,8
T5_SX,5,X,CPLE3,2022-11-22,2022-11-29,5,6.64,6.34,-4.56,2.11,-6.67,time_stop,7,7
T5_SX,5,X,CPLE3,2023-04-12,2023-04-13,1,5.71,5.99,5.00,-0.41,5.41,take_profit,6,6
T5_SX,5,X,CPLE3,2023-06-12,2023-06-19,5,6.62,6.63,0.13,2.19,-2.06,time_stop,8,8
T5_SX,5,X,CPLE3,2023-07-27,2023-08-03,5,7.17,7.18,0.24,0.58,-0.34,time_stop,8,8
T5_SX,5,X,CPLE3,2023-11-07,2023-11-14,5,7.47,7.80,4.44,3.41,1.03,time_stop,8,8
T5_SX,5,X,CPLE3,2025-05-09,2025-05-16,5,10.47,10.83,3.40,2.15,1.25,time_stop,8,5
T5_SX,5,X,CPFE3,2023-09-18,2023-09-25,5,35.59,35.64,0.14,-1.81,1.95,time_stop,8,7
T5_SX,5,X,CPFE3,2025-02-20,2025-02-27,5,34.80,35.03,0.66,-2.19,2.85,time_stop,7,6
T5_SX,5,X,CPFE3,2025-08-11,2025-08-18,5,39.94,39.32,-1.55,1.38,-2.93,time_stop,8,5
T5_SX,5,X,CPFE3,2025-11-13,2025-11-19,4,45.29,47.55,5.00,-1.36,6.36,take_profit,7,8
T5_SX,5,X,CPFE3,2026-01-26,2026-02-02,5,55.49,51.11,-7.89,2.22,-10.11,time_stop,7,4
T5_SX,5,X,CMIN3,2022-12-12,2022-12-19,5,2.80,2.69,-4.00,-0.42,-3.58,time_stop,7,6
T5_SX,5,X,CMIN3,2023-01-09,2023-01-10,1,2.97,3.12,5.00,1.74,3.26,take_profit,7,5
T5_SX,5,X,CMIN3,2023-05-09,2023-05-16,5,3.43,3.45,0.68,0.80,-0.12,time_stop,8,7
T5_SX,5,X,CMIN3,2023-09-22,2023-09-29,5,3.61,3.76,4.30,0.48,3.82,time_stop,7,6
T5_SX,5,X,CMIN3,2025-03-14,2025-03-17,1,5.34,5.60,5.00,1.60,3.40,take_profit,7,6
T5_SX,5,X,CURY3,2022-07-11,2022-07-15,4,5.25,5.51,5.00,-1.61,6.61,take_profit,7,6
T5_SX,5,X,CURY3,2022-09-02,2022-09-05,1,6.79,7.13,5.00,1.27,3.73,take_profit,8,6
T5_SX,5,X,CURY3,2023-07-03,2023-07-10,5,12.11,11.81,-2.47,-1.59,-0.88,time_stop,7,6
T5_SX,5,X,CURY3,2024-03-13,2024-03-20,5,16.00,16.31,1.92,0.87,1.05,time_stop,8,7
T5_SX,5,X,CURY3,2024-09-05,2024-09-12,5,20.68,21.02,1.63,-1.94,3.57,time_stop,7,6
T5_SX,5,X,CURY3,2024-10-30,2024-11-06,5,21.60,20.10,-6.97,-0.73,-6.24,time_stop,8,4
T5_SX,5,X,CURY3,2025-03-19,2025-03-26,5,21.30,21.54,1.11,-0.28,1.39,time_stop,7,7
T5_SX,5,X,CURY3,2025-08-07,2025-08-14,5,29.17,28.84,-1.14,-0.12,-1.02,time_stop,7,7
T5_SX,5,X,CVCB3,2025-03-25,2025-03-26,1,2.17,2.28,5.00,0.16,4.84,take_profit,7,6
T5_SX,5,X,CVCB3,2026-01-12,2026-01-15,3,2.52,2.65,5.00,1.50,3.50,take_profit,6,5
T5_SX,5,X,CVCB3,2026-01-16,2026-01-23,5,2.68,2.42,-9.70,8.75,-18.45,time_stop,7,3
T5_SX,5,X,CYRE3,2022-08-05,2022-08-12,5,12.14,11.92,-1.82,5.74,-7.56,time_stop,7,5
T5_SX,5,X,CYRE3,2022-09-05,2022-09-13,5,13.44,13.28,-1.22,-1.36,0.14,time_stop,7,5
T5_SX,5,X,CYRE3,2022-09-29,2022-09-30,1,13.97,14.67,5.00,2.56,2.44,take_profit,8,6
T5_SX,5,X,CYRE3,2022-10-04,2022-10-11,5,16.53,15.26,-7.71,-1.30,-6.41,time_stop,6,6
T5_SX,5,X,CYRE3,2023-07-14,2023-07-21,5,18.94,18.93,-0.04,2.14,-2.18,time_stop,6,6
T5_SX,5,X,CYRE3,2025-08-25,2025-08-28,3,24.08,25.29,5.00,2.37,2.63,take_profit,8,6
T5_SX,5,X,CYRE3,2025-09-12,2025-09-19,5,27.94,28.27,1.19,2.57,-1.38,time_stop,8,8
T5_SX,5,X,CYRE3,2025-11-10,2025-11-17,5,31.17,31.63,1.48,1.01,0.47,time_stop,7,8
T5_SX,5,X,DIRR3,2022-09-05,2022-09-13,5,3.42,3.47,1.24,-1.36,2.60,time_stop,7,6
T5_SX,5,X,DIRR3,2022-10-04,2022-10-11,5,4.24,3.99,-5.91,-1.30,-4.61,time_stop,6,7
T5_SX,5,X,DIRR3,2023-07-03,2023-07-10,5,4.91,4.73,-3.70,-1.59,-2.11,time_stop,7,7
T5_SX,5,X,DIRR3,2023-12-14,2023-12-21,5,5.42,5.44,0.42,1.16,-0.74,time_stop,6,6
T5_SX,5,X,DIRR3,2024-02-21,2024-02-28,5,6.02,6.05,0.59,0.06,0.53,time_stop,8,8
T5_SX,5,X,ECOR3,2023-03-20,2023-03-27,5,4.76,4.41,-7.35,-1.19,-6.16,time_stop,7,3
T5_SX,5,X,ECOR3,2023-04-11,2023-04-12,1,5.18,5.44,5.00,0.43,4.57,take_profit,7,6
T5_SX,5,X,ECOR3,2023-06-21,2023-06-28,5,6.70,5.99,-10.58,-2.79,-7.79,time_stop,6,4
T5_SX,5,X,ECOR3,2023-07-20,2023-07-21,1,7.01,7.36,5.00,1.80,3.20,take_profit,7,7
T5_SX,5,X,ECOR3,2023-11-16,2023-11-23,5,7.63,7.90,3.41,1.59,1.82,time_stop,7,7
T5_SX,5,X,ECOR3,2025-08-28,2025-09-04,5,7.74,8.13,5.00,-0.22,5.22,take_profit,7,6
T5_SX,5,X,ECOR3,2025-11-11,2025-11-12,1,8.69,9.12,5.00,-0.23,5.23,take_profit,7,7
T5_SX,5,X,ECOR3,2025-11-13,2025-11-21,5,9.50,9.42,-0.84,-1.40,0.56,time_stop,7,7
T5_SX,5,X,ECOR3,2026-01-26,2026-02-02,5,12.16,11.75,-3.37,2.22,-5.59,time_stop,7,7
T5_SX,5,X,ENGI11,2022-08-01,2022-08-08,5,33.32,34.98,5.00,6.33,-1.33,take_profit,7,6
T5_SX,5,X,ENGI11,2023-09-18,2023-09-25,5,40.93,39.40,-3.74,-1.81,-1.93,time_stop,8,7
T5_SX,5,X,ENEV3,2024-08-15,2024-08-22,5,13.53,13.49,-0.30,0.83,-1.13,time_stop,7,5
T5_SX,5,X,ENEV3,2025-08-26,2025-09-02,5,15.06,14.89,-1.13,1.80,-2.93,time_stop,8,8
T5_SX,5,X,ENEV3,2025-10-27,2025-11-03,5,17.70,18.59,5.00,2.34,2.66,take_profit,7,7
T5_SX,5,X,ENEV3,2025-11-27,2025-12-04,5,20.24,20.79,2.72,3.84,-1.12,time_stop,7,6
T5_SX,5,X,ENEV3,2026-01-22,2026-01-29,5,21.79,21.17,-2.85,4.00,-6.85,time_stop,7,4
T5_SX,5,X,EGIE3,2025-06-25,2025-06-30,3,30.06,31.56,5.00,2.49,2.51,take_profit,7,6
T5_SX,5,X,EQTL3,2022-03-21,2022-03-28,5,23.67,24.42,3.19,2.30,0.89,time_stop,7,6
T5_SX,5,X,EQTL3,2022-09-26,2022-10-03,5,24.32,25.54,5.00,6.92,-1.92,take_profit,8,6
T5_SX,5,X,EQTL3,2023-09-14,2023-09-21,5,30.66,30.61,-0.15,-2.59,2.44,time_stop,8,7
T5_SX,5,X,EQTL3,2023-12-21,2024-01-02,5,32.78,32.32,-1.41,0.32,-1.73,time_stop,7,4
T5_SX,5,X,EZTC3,2023-07-26,2023-08-02,5,14.20,14.86,4.64,-1.46,6.10,time_stop,6,6
T5_SX,5,X,EZTC3,2024-11-04,2024-11-11,5,10.38,10.30,-0.78,-2.20,1.42,time_stop,6,6
T5_SX,5,X,EZTC3,2025-03-17,2025-03-24,5,11.23,11.02,-1.88,0.34,-2.22,time_stop,7,7
T5_SX,5,X,EZTC3,2025-08-04,2025-08-07,3,10.22,10.73,5.00,2.71,2.29,take_profit,8,6
T5_SX,5,X,EZTC3,2025-09-10,2025-09-15,3,11.96,12.56,5.00,0.93,4.07,take_profit,8,5
T5_SX,5,X,EZTC3,2025-10-30,2025-11-06,5,13.41,13.84,3.18,3.02,0.16,time_stop,7,7
T5_SX,5,X,EZTC3,2025-11-17,2025-11-25,5,15.01,15.15,0.94,-0.53,1.47,time_stop,8,7
T5_SX,5,X,FLRY3,2022-09-26,2022-10-03,5,13.83,14.15,2.32,6.92,-4.60,time_stop,7,6
T5_SX,5,X,FLRY3,2022-10-04,2022-10-06,2,14.41,15.14,5.00,1.00,4.00,take_profit,7,6
T5_SX,5,X,FLRY3,2023-10-04,2023-10-11,5,13.34,13.29,-0.37,3.01,-3.38,time_stop,7,6
T5_SX,5,X,FLRY3,2023-11-13,2023-11-21,5,14.09,14.17,0.59,4.23,-3.64,time_stop,8,6
T5_SX,5,X,FLRY3,2023-12-18,2023-12-26,5,15.58,15.66,0.49,1.87,-1.38,time_stop,8,8
T5_SX,5,X,FLRY3,2025-07-22,2025-07-29,5,13.28,13.33,0.35,-1.26,1.61,time_stop,7,7
T5_SX,5,X,FLRY3,2025-09-22,2025-09-29,5,14.93,15.24,2.09,1.03,1.06,time_stop,8,5
T5_SX,5,X,GGBR4,2022-03-04,2022-03-10,4,16.98,17.83,5.00,-0.91,5.91,take_profit,6,6
T5_SX,5,X,GGBR4,2022-11-10,2022-11-11,1,17.73,18.62,5.00,2.31,2.69,take_profit,7,6
T5_SX,5,X,GGBR4,2022-11-14,2022-11-22,5,20.02,19.83,-0.93,-3.82,2.89,time_stop,7,6
T5_SX,5,X,GGBR4,2022-12-01,2022-12-08,5,21.63,21.19,-2.06,-3.26,1.20,time_stop,7,6
T5_SX,5,X,GGBR4,2023-07-26,2023-08-02,5,21.42,21.29,-0.62,-1.46,0.84,time_stop,6,5
T5_SX,5,X,GGBR4,2024-11-07,2024-11-14,5,18.71,18.93,1.16,-1.42,2.58,time_stop,8,7
T5_SX,5,X,GOAU4,2022-03-21,2022-03-28,5,6.62,6.67,0.82,2.30,-1.48,time_stop,8,6
T5_SX,5,X,GOAU4,2022-11-10,2022-11-11,1,6.96,7.31,5.00,2.31,2.69,take_profit,7,5
T5_SX,5,X,GOAU4,2023-07-26,2023-08-02,5,8.40,8.40,0.07,-1.46,1.53,time_stop,6,7
T5_SX,5,X,GOAU4,2024-07-16,2024-07-23,5,7.73,7.42,-4.00,-1.93,-2.07,time_stop,6,8
T5_SX,5,X,GOAU4,2024-11-07,2024-11-14,5,7.98,7.82,-1.95,-1.42,-0.53,time_stop,8,7
T5_SX,5,X,GOAU4,2025-10-30,2025-11-06,5,8.06,8.13,0.82,3.02,-2.20,time_stop,8,6
T5_SX,5,X,GOAU4,2026-01-14,2026-01-21,5,9.44,9.87,4.53,4.14,0.39,time_stop,8,5
T5_SX,5,X,GGPS3,2023-05-08,2023-05-11,3,11.32,11.88,5.00,2.27,2.73,take_profit,7,6
T5_SX,5,X,GGPS3,2023-05-12,2023-05-19,5,11.95,12.36,3.41,2.01,1.40,time_stop,7,7
T5_SX,5,X,GGPS3,2023-07-03,2023-07-10,5,14.45,14.71,1.76,-1.59,3.35,time_stop,6,6
T5_SX,5,X,GGPS3,2023-11-16,2023-11-23,5,14.67,15.10,2.96,1.59,1.37,time_stop,7,6
T5_SX,5,X,GGPS3,2025-08-14,2025-08-21,5,14.32,14.65,2.29,-1.30,3.59,time_stop,6,7
T5_SX,5,X,GMAT3,2023-05-12,2023-05-19,5,6.26,6.36,1.50,2.01,-0.51,time_stop,7,6
T5_SX,5,X,GMAT3,2024-11-01,2024-11-08,5,7.33,7.06,-3.69,-0.08,-3.61,time_stop,6,6
T5_SX,5,X,GMAT3,2025-04-04,2025-04-11,5,7.26,7.36,1.34,0.54,0.80,time_stop,7,6
T5_SX,5,X,HAPV3,2023-08-11,2023-08-18,5,78.60,69.45,-11.64,-2.23,-9.41,time_stop,7,4
T5_SX,5,X,HAPV3,2023-10-02,2023-10-09,5,70.35,61.20,-13.01,0.22,-13.23,time_stop,7,3
T5_SX,5,X,HAPV3,2024-05-15,2024-05-22,5,67.35,66.00,-2.00,-1.74,-0.26,time_stop,6,6
T5_SX,5,X,HYPE3,2022-03-02,2022-03-09,5,28.89,28.51,-1.33,-1.19,-0.14,time_stop,7,5
T5_SX,5,X,HYPE3,2022-06-02,2022-06-09,5,36.21,33.35,-7.90,-4.38,-3.52,time_stop,7,7
T5_SX,5,X,HYPE3,2022-08-01,2022-08-08,5,36.98,37.33,0.96,6.33,-5.37,time_stop,7,7
T5_SX,5,X,HYPE3,2022-10-20,2022-10-27,5,42.91,42.00,-2.12,-2.57,0.45,time_stop,7,6
T5_SX,5,X,HYPE3,2022-11-01,2022-11-09,5,43.99,42.50,-3.38,-2.71,-0.67,time_stop,7,5
T5_SX,5,X,HYPE3,2023-06-12,2023-06-19,5,40.67,40.24,-1.05,2.19,-3.24,time_stop,6,5
T5_SX,5,X,HYPE3,2025-10-31,2025-11-07,5,25.32,24.54,-3.08,3.00,-6.08,time_stop,6,5
T5_SX,5,X,IGTI11,2023-03-16,2023-03-23,5,18.09,16.82,-7.00,-5.42,-1.58,time_stop,7,2
T5_SX,5,X,IGTI11,2023-12-15,2023-12-22,5,22.80,22.44,-1.59,2.11,-3.70,time_stop,6,6
T5_SX,5,X,IGTI11,2024-03-14,2024-03-21,5,22.59,22.77,0.79,0.44,0.35,time_stop,7,5
T5_SX,5,X,IGTI11,2025-05-09,2025-05-16,5,21.04,21.77,3.50,2.15,1.35,time_stop,8,6
T5_SX,5,X,IGTI11,2025-08-29,2025-09-05,5,23.19,23.68,2.10,0.83,1.27,time_stop,8,8
T5_SX,5,X,INTB3,2022-02-17,2022-02-24,5,27.37,27.02,-1.26,-1.48,0.22,time_stop,8,5
T5_SX,5,X,INTB3,2022-10-17,2022-10-24,5,28.89,29.36,1.59,2.04,-0.45,time_stop,8,7
T5_SX,5,X,INTB3,2024-05-02,2024-05-08,4,20.09,21.09,5.00,1.95,3.05,take_profit,7,5
T5_SX,5,X,IRBR3,2023-05-03,2023-05-10,5,33.85,35.40,4.58,5.45,-0.87,time_stop,7,8
T5_SX,5,X,IRBR3,2023-06-26,2023-07-03,5,42.80,43.85,2.45,1.33,1.12,time_stop,6,4
T5_SX,5,X,IRBR3,2023-07-10,2023-07-17,5,52.41,49.50,-5.55,0.53,-6.08,time_stop,6,7
T5_SX,5,X,IRBR3,2023-08-17,2023-08-24,5,45.16,45.02,-0.31,1.74,-2.05,time_stop,7,5
T5_SX,5,X,IRBR3,2024-08-16,2024-08-19,1,43.11,45.27,5.00,1.30,3.70,take_profit,6,7
T5_SX,5,X,IRBR3,2024-10-24,2024-10-31,5,47.91,43.34,-9.54,-0.27,-9.27,time_stop,7,4
T5_SX,5,X,IRBR3,2024-12-27,2025-01-07,5,42.70,44.64,4.54,0.76,3.78,time_stop,7,6
T5_SX,5,X,IRBR3,2025-01-13,2025-01-15,2,46.08,48.38,5.00,3.06,1.94,take_profit,8,8
T5_SX,5,X,IRBR3,2025-01-16,2025-01-23,5,51.07,50.77,-0.59,0.98,-1.57,time_stop,7,7
T5_SX,5,X,ISAE4,2024-06-24,2024-07-01,5,23.15,23.16,0.04,1.68,-1.64,time_stop,8,7
T5_SX,5,X,ISAE4,2025-12-16,2025-12-23,5,27.30,27.02,-1.04,1.46,-2.50,time_stop,7,6
T5_SX,5,X,ITSA4,2022-02-14,2022-02-21,5,5.98,5.79,-3.13,-1.89,-1.24,time_stop,7,7
T5_SX,5,X,ITSA4,2022-10-04,2022-10-11,5,6.09,5.84,-4.00,-1.30,-2.70,time_stop,6,5
T5_SX,5,X,ITSA4,2023-02-09,2023-02-16,5,5.82,5.76,-1.02,1.97,-2.99,time_stop,7,5
T5_SX,5,X,ITSA4,2025-09-22,2025-09-29,5,10.38,10.48,0.97,1.03,-0.06,time_stop,8,6
T5_SX,5,X,ITSA4,2025-11-12,2025-11-19,5,11.11,10.74,-3.29,-1.58,-1.71,time_stop,8,5
T5_SX,5,X,ITSA4,2026-01-22,2026-01-26,2,12.74,13.38,5.00,1.48,3.52,take_profit,7,5
T5_SX,5,X,ITUB4,2022-08-10,2022-08-17,5,17.48,18.27,4.55,3.22,1.33,time_stop,7,8
T5_SX,5,X,ITUB4,2023-02-09,2023-02-16,5,18.44,18.66,1.20,1.97,-0.77,time_stop,6,4
T5_SX,5,X,ITUB4,2023-11-08,2023-11-16,5,20.85,21.75,4.30,4.71,-0.41,time_stop,7,6
T5_SX,5,X,ITUB4,2024-02-07,2024-02-16,5,24.99,25.02,0.12,-1.02,1.14,time_stop,8,7
T5_SX,5,X,ITUB4,2024-08-15,2024-08-22,5,27.93,27.99,0.19,0.83,-0.64,time_stop,8,8
T5_SX,5,X,ITUB4,2024-11-06,2024-11-13,5,27.57,26.53,-3.76,-1.56,-2.20,time_stop,8,3
T5_SX,5,X,ITUB4,2025-05-12,2025-05-19,5,33.59,34.40,2.43,2.27,0.16,time_stop,8,8
T5_SX,5,X,ITUB4,2026-01-22,2026-01-26,2,41.93,44.02,5.00,1.48,3.52,take_profit,7,6
T5_SX,5,X,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T5_SX,5,X,RENT3,2022-02-23,2022-03-04,5,50.94,46.10,-9.51,2.62,-12.13,time_stop,7,7
T5_SX,5,X,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T5_SX,5,X,RENT3,2022-11-01,2022-11-09,5,61.83,61.91,0.13,-2.71,2.84,time_stop,8,6
T5_SX,5,X,RENT3,2025-11-12,2025-11-19,5,42.71,42.24,-1.09,-1.58,0.49,time_stop,8,6
T5_SX,5,X,RENT3,2025-12-05,2025-12-12,5,49.00,46.93,-4.23,2.15,-6.38,time_stop,7,6
T5_SX,5,X,LREN3,2022-08-04,2022-08-11,5,21.65,21.13,-2.40,3.32,-5.72,time_stop,7,6
T5_SX,5,X,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,time_stop,8,3
T5_SX,5,X,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T5_SX,5,X,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T5_SX,5,X,MGLU3,2025-12-05,2025-12-12,5,11.07,9.40,-15.06,2.15,-17.21,time_stop,7,3
T5_SX,5,X,POMO4,2022-09-29,2022-10-06,5,1.50,1.44,-3.83,9.32,-13.15,time_stop,7,3
T5_SX,5,X,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T5_SX,5,X,POMO4,2023-04-12,2023-04-19,5,1.92,1.91,-0.88,-2.78,1.90,time_stop,7,6
T5_SX,5,X,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T5_SX,5,X,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T5_SX,5,X,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T5_SX,5,X,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T5_SX,5,X,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T5_SX,5,X,POMO4,2024-08-07,2024-08-14,5,5.48,5.14,-6.22,4.55,-10.77,time_stop,7,6
T5_SX,5,X,POMO4,2025-08-04,2025-08-11,5,7.13,7.10,-0.34,1.92,-2.26,time_stop,7,6
T5_SX,5,X,MBRF3,2023-11-23,2023-11-28,3,7.64,8.02,5.00,-0.13,5.13,take_profit,7,6
T5_SX,5,X,MBRF3,2024-05-09,2024-05-16,5,8.82,9.26,5.00,0.02,4.98,take_profit,8,7
T5_SX,5,X,MBRF3,2024-05-17,2024-05-20,1,9.67,10.15,5.00,-0.20,5.20,take_profit,7,6
T5_SX,5,X,MBRF3,2024-08-20,2024-08-27,5,12.50,12.52,0.14,0.43,-0.29,time_stop,7,7
T5_SX,5,X,MBRF3,2024-10-21,2024-10-28,5,12.48,12.65,1.37,0.86,0.51,time_stop,7,7
T5_SX,5,X,MBRF3,2024-11-18,2024-11-22,3,14.56,15.29,5.00,1.29,3.71,take_profit,7,6
T5_SX,5,X,MBRF3,2025-02-28,2025-03-11,5,15.00,14.57,-2.87,0.45,-3.32,time_stop,6,4
T5_SX,5,X,MBRF3,2025-05-19,2025-05-26,5,24.76,25.11,1.41,-1.03,2.44,time_stop,7,6
T5_SX,5,X,MBRF3,2025-09-16,2025-09-23,5,26.21,19.70,-24.84,1.57,-26.41,time_stop,7,3
T5_SX,5,X,BEEF3,2022-02-10,2022-02-17,5,8.88,8.82,-0.70,0.00,-0.70,time_stop,7,5
T5_SX,5,X,BEEF3,2022-02-25,2022-03-08,5,9.56,9.74,1.86,-1.48,3.34,time_stop,7,8
T5_SX,5,X,BEEF3,2022-08-12,2022-08-18,4,12.62,13.25,5.00,1.20,3.80,take_profit,8,5
T5_SX,5,X,BEEF3,2023-01-12,2023-01-13,1,13.32,13.98,5.00,-0.84,5.84,take_profit,6,5
T5_SX,5,X,BEEF3,2024-08-09,2024-08-16,5,7.09,7.25,2.19,2.49,-0.30,time_stop,7,6
T5_SX,5,X,BEEF3,2025-04-10,2025-04-16,4,6.54,6.86,5.00,1.52,3.48,take_profit,8,5
T5_SX,5,X,MOVI3,2023-08-10,2023-08-17,5,11.32,11.40,0.70,-2.75,3.45,time_stop,7,6
T5_SX,5,X,MOVI3,2025-08-11,2025-08-18,5,6.87,6.65,-3.23,1.38,-4.61,time_stop,7,7
T5_SX,5,X,MOVI3,2025-11-12,2025-11-19,5,9.63,9.43,-2.12,-1.58,-0.54,time_stop,7,7
T5_SX,5,X,MOVI3,2026-01-16,2026-01-23,5,10.61,11.00,3.68,8.75,-5.07,time_stop,7,6
T5_SX,5,X,MRVE3,2022-08-05,2022-08-12,5,11.08,10.22,-7.73,5.74,-13.47,time_stop,7,1
T5_SX,5,X,MRVE3,2022-09-05,2022-09-13,5,11.82,12.13,2.58,-1.36,3.94,time_stop,7,5
T5_SX,5,X,MRVE3,2025-08-14,2025-08-18,2,6.89,7.23,5.00,0.73,4.27,take_profit,7,4
T5_SX,5,X,MRVE3,2025-11-14,2025-11-24,5,8.58,8.71,1.52,-1.29,2.81,time_stop,7,6
T5_SX,5,X,MULT3,2022-03-28,2022-04-04,5,21.04,21.59,2.60,2.00,0.60,time_stop,7,7
T5_SX,5,X,MULT3,2022-05-02,2022-05-09,5,21.08,19.93,-5.48,-2.96,-2.52,time_stop,7,5
T5_SX,5,X,MULT3,2022-10-04,2022-10-11,5,22.81,21.93,-3.82,-1.30,-2.52,time_stop,8,6
