combo,time_stop,score_limiar,ticker,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score_entrada,score_saida
T15_SX,15,X,ITUB4,2024-02-07,2024-03-01,15,24.99,25.50,2.04,-0.74,2.78,time_stop,8,8
T15_SX,15,X,ITUB4,2024-08-15,2024-09-05,15,27.93,28.56,2.26,1.84,0.42,time_stop,8,8
T15_SX,15,X,ITUB4,2024-11-06,2024-11-29,15,27.57,25.06,-9.12,-3.15,-5.97,time_stop,8,1
T15_SX,15,X,ITUB4,2025-05-12,2025-06-02,15,33.59,33.34,-0.73,0.16,-0.89,time_stop,8,6
T15_SX,15,X,ITUB4,2026-01-22,2026-01-26,2,41.93,44.02,5.00,1.48,3.52,take_profit,7,6
T15_S4,15,4,ITUB4,2022-08-10,2022-08-31,15,17.48,17.44,-0.22,-0.69,0.47,time_stop,7,7
T15_S4,15,4,ITUB4,2023-02-09,2023-02-28,11,18.44,17.59,-4.58,-3.15,-1.43,score_exit_4,6,1
T15_S4,15,4,ITUB4,2023-11-08,2023-11-20,7,20.85,21.89,5.00,5.83,-0.83,take_profit,7,6
T15_S4,15,4,ITUB4,2024-02-07,2024-03-01,15,24.99,25.50,2.04,-0.74,2.78,time_stop,8,8
T15_S4,15,4,ITUB4,2024-08-15,2024-09-05,15,27.93,28.56,2.26,1.84,0.42,time_stop,8,8
T15_S4,15,4,ITUB4,2024-11-06,2024-11-11,3,27.57,26.99,-2.09,-1.54,-0.55,score_exit_4,8,3
T15_S4,15,4,ITUB4,2025-05-12,2025-06-02,15,33.59,33.34,-0.73,0.16,-0.89,time_stop,8,6
T15_S4,15,4,ITUB4,2026-01-22,2026-01-26,2,41.93,44.02,5.00,1.48,3.52,take_profit,7,6
T15_S3,15,3,ITUB4,2022-08-10,2022-08-31,15,17.48,17.44,-0.22,-0.69,0.47,time_stop,7,7
T15_S3,15,3,ITUB4,2023-02-09,2023-02-28,11,18.44,17.59,-4.58,-3.15,-1.43,score_exit_3,6,1
T15_S3,15,3,ITUB4,2023-11-08,2023-11-20,7,20.85,21.89,5.00,5.83,-0.83,take_profit,7,6
T15_S3,15,3,ITUB4,2024-02-07,2024-03-01,15,24.99,25.50,2.04,-0.74,2.78,time_stop,8,8
T15_S3,15,3,ITUB4,2024-08-15,2024-09-05,15,27.93,28.56,2.26,1.84,0.42,time_stop,8,8
T15_S3,15,3,ITUB4,2024-11-06,2024-11-29,15,27.57,25.06,-9.12,-3.15,-5.97,score_exit_3,8,1
T15_S3,15,3,ITUB4,2025-05-12,2025-06-02,15,33.59,33.34,-0.73,0.16,-0.89,time_stop,8,6
T15_S3,15,3,ITUB4,2026-01-22,2026-01-26,2,41.93,44.02,5.00,1.48,3.52,take_profit,7,6
T5_SX,5,X,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T5_S4,5,4,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T5_S3,5,3,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T7_SX,7,X,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T7_S4,7,4,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T7_S3,7,3,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T10_SX,10,X,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T10_S4,10,4,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T10_S3,10,3,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T15_SX,15,X,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T15_S4,15,4,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T15_S3,15,3,KLBN11,2024-03-18,2024-03-20,2,18.21,19.12,5.00,1.95,3.05,take_profit,6,6
T5_SX,5,X,RENT3,2022-02-23,2022-03-04,5,50.94,46.10,-9.51,2.62,-12.13,time_stop,7,7
T5_SX,5,X,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T5_SX,5,X,RENT3,2022-11-01,2022-11-09,5,61.83,61.91,0.13,-2.71,2.84,time_stop,8,6
T5_SX,5,X,RENT3,2025-11-12,2025-11-19,5,42.71,42.24,-1.09,-1.58,0.49,time_stop,8,6
T5_SX,5,X,RENT3,2025-12-05,2025-12-12,5,49.00,46.93,-4.23,2.15,-6.38,time_stop,7,6
T5_S4,5,4,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_4,7,0
T5_S4,5,4,RENT3,2022-07-04,2022-07-05,1,46.49,45.56,-2.00,-0.42,-1.58,score_exit_4,5,3
T5_S4,5,4,RENT3,2022-11-01,2022-11-09,5,61.83,61.91,0.13,-2.71,2.84,time_stop,8,6
T5_S4,5,4,RENT3,2025-11-12,2025-11-19,5,42.71,42.24,-1.09,-1.58,0.49,time_stop,8,6
T5_S4,5,4,RENT3,2025-12-05,2025-12-12,5,49.00,46.93,-4.23,2.15,-6.38,time_stop,7,6
T5_S3,5,3,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_3,7,0
T5_S3,5,3,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T5_S3,5,3,RENT3,2022-11-01,2022-11-09,5,61.83,61.91,0.13,-2.71,2.84,time_stop,8,6
T5_S3,5,3,RENT3,2025-11-12,2025-11-19,5,42.71,42.24,-1.09,-1.58,0.49,time_stop,8,6
T5_S3,5,3,RENT3,2025-12-05,2025-12-12,5,49.00,46.93,-4.23,2.15,-6.38,time_stop,7,6
T7_SX,7,X,RENT3,2022-02-23,2022-03-08,7,50.94,44.86,-11.94,-0.27,-11.67,time_stop,7,1
T7_SX,7,X,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T7_SX,7,X,RENT3,2022-11-01,2022-11-11,7,61.83,56.69,-8.31,-3.78,-4.53,time_stop,8,5
T7_SX,7,X,RENT3,2025-11-12,2025-11-24,7,42.71,42.46,-0.58,-1.35,0.77,time_stop,8,7
T7_SX,7,X,RENT3,2025-12-05,2025-12-16,7,49.00,44.76,-8.65,0.64,-9.29,time_stop,7,6
T7_S4,7,4,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_4,7,0
T7_S4,7,4,RENT3,2022-07-04,2022-07-05,1,46.49,45.56,-2.00,-0.42,-1.58,score_exit_4,5,3
T7_S4,7,4,RENT3,2022-11-01,2022-11-11,7,61.83,56.69,-8.31,-3.78,-4.53,time_stop,8,5
T7_S4,7,4,RENT3,2025-11-12,2025-11-24,7,42.71,42.46,-0.58,-1.35,0.77,time_stop,8,7
T7_S4,7,4,RENT3,2025-12-05,2025-12-16,7,49.00,44.76,-8.65,0.64,-9.29,time_stop,7,6
T7_S3,7,3,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_3,7,0
T7_S3,7,3,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T7_S3,7,3,RENT3,2022-11-01,2022-11-11,7,61.83,56.69,-8.31,-3.78,-4.53,time_stop,8,5
T7_S3,7,3,RENT3,2025-11-12,2025-11-24,7,42.71,42.46,-0.58,-1.35,0.77,time_stop,8,7
T7_S3,7,3,RENT3,2025-12-05,2025-12-16,7,49.00,44.76,-8.65,0.64,-9.29,time_stop,7,6
T10_SX,10,X,RENT3,2022-02-23,2022-03-11,10,50.94,46.53,-8.66,0.11,-8.77,time_stop,7,7
T10_SX,10,X,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T10_SX,10,X,RENT3,2022-11-01,2022-11-17,10,61.83,53.22,-13.93,-6.31,-7.62,time_stop,8,4
T10_SX,10,X,RENT3,2025-11-12,2025-11-27,10,42.71,44.17,3.42,0.57,2.85,time_stop,8,5
T10_SX,10,X,RENT3,2025-12-05,2025-12-19,10,49.00,43.78,-10.66,0.73,-11.39,time_stop,7,5
T10_S4,10,4,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_4,7,0
T10_S4,10,4,RENT3,2022-07-04,2022-07-05,1,46.49,45.56,-2.00,-0.42,-1.58,score_exit_4,5,3
T10_S4,10,4,RENT3,2022-11-01,2022-11-17,10,61.83,53.22,-13.93,-6.31,-7.62,time_stop,8,4
T10_S4,10,4,RENT3,2025-11-12,2025-11-27,10,42.71,44.17,3.42,0.57,2.85,time_stop,8,5
T10_S4,10,4,RENT3,2025-12-05,2025-12-19,10,49.00,43.78,-10.66,0.73,-11.39,time_stop,7,5
T10_S3,10,3,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_3,7,0
T10_S3,10,3,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T10_S3,10,3,RENT3,2022-11-01,2022-11-17,10,61.83,53.22,-13.93,-6.31,-7.62,time_stop,8,4
T10_S3,10,3,RENT3,2025-11-12,2025-11-27,10,42.71,44.17,3.42,0.57,2.85,time_stop,8,5
T10_S3,10,3,RENT3,2025-12-05,2025-12-19,10,49.00,43.78,-10.66,0.73,-11.39,time_stop,7,5
T15_SX,15,X,RENT3,2022-02-23,2022-03-18,15,50.94,48.79,-4.22,2.93,-7.15,time_stop,7,2
T15_SX,15,X,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T15_SX,15,X,RENT3,2022-11-01,2022-11-24,15,61.83,54.12,-12.47,-4.09,-8.38,time_stop,8,5
T15_SX,15,X,RENT3,2025-11-12,2025-12-01,12,42.71,44.84,5.00,0.69,4.31,take_profit,8,7
T15_SX,15,X,RENT3,2025-12-05,2025-12-30,15,49.00,43.57,-11.09,2.48,-13.57,time_stop,7,7
T15_S4,15,4,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_4,7,0
T15_S4,15,4,RENT3,2022-07-04,2022-07-05,1,46.49,45.56,-2.00,-0.42,-1.58,score_exit_4,5,3
T15_S4,15,4,RENT3,2022-11-01,2022-11-21,12,61.83,54.31,-12.16,-5.97,-6.19,score_exit_4,8,3
T15_S4,15,4,RENT3,2025-11-12,2025-12-01,12,42.71,44.84,5.00,0.69,4.31,take_profit,8,7
T15_S4,15,4,RENT3,2025-12-05,2025-12-30,15,49.00,43.57,-11.09,2.48,-13.57,time_stop,7,7
T15_S3,15,3,RENT3,2022-02-23,2022-03-03,4,50.94,48.13,-5.51,3.20,-8.71,score_exit_3,7,0
T15_S3,15,3,RENT3,2022-07-04,2022-07-07,3,46.49,48.81,5.00,2.29,2.71,take_profit,5,2
T15_S3,15,3,RENT3,2022-11-01,2022-11-24,15,61.83,54.12,-12.47,-4.09,-8.38,time_stop,8,5
T15_S3,15,3,RENT3,2025-11-12,2025-12-01,12,42.71,44.84,5.00,0.69,4.31,take_profit,8,7
T15_S3,15,3,RENT3,2025-12-05,2025-12-30,15,49.00,43.57,-11.09,2.48,-13.57,time_stop,7,7
T5_SX,5,X,LREN3,2022-08-04,2022-08-11,5,21.65,21.13,-2.40,3.32,-5.72,time_stop,7,6
T5_SX,5,X,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,time_stop,8,3
T5_SX,5,X,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T5_SX,5,X,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T5_S4,5,4,LREN3,2022-08-04,2022-08-11,5,21.65,21.13,-2.40,3.32,-5.72,time_stop,7,6
T5_S4,5,4,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,score_exit_4,8,3
T5_S4,5,4,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T5_S4,5,4,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T5_S3,5,3,LREN3,2022-08-04,2022-08-11,5,21.65,21.13,-2.40,3.32,-5.72,time_stop,7,6
T5_S3,5,3,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,time_stop,8,3
T5_S3,5,3,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T5_S3,5,3,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T7_SX,7,X,LREN3,2022-08-04,2022-08-15,7,21.65,22.21,2.58,6.33,-3.75,time_stop,7,5
T7_SX,7,X,LREN3,2022-11-01,2022-11-11,7,24.23,19.14,-21.01,-3.78,-17.23,time_stop,8,1
T7_SX,7,X,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T7_SX,7,X,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T7_S4,7,4,LREN3,2022-08-04,2022-08-15,7,21.65,22.21,2.58,6.33,-3.75,time_stop,7,5
T7_S4,7,4,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,score_exit_4,8,3
T7_S4,7,4,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T7_S4,7,4,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T7_S3,7,3,LREN3,2022-08-04,2022-08-15,7,21.65,22.21,2.58,6.33,-3.75,time_stop,7,5
T7_S3,7,3,LREN3,2022-11-01,2022-11-11,7,24.23,19.14,-21.01,-3.78,-17.23,score_exit_3,8,1
T7_S3,7,3,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T7_S3,7,3,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T10_SX,10,X,LREN3,2022-08-04,2022-08-18,10,21.65,21.45,-0.93,7.28,-8.21,time_stop,7,5
T10_SX,10,X,LREN3,2022-11-01,2022-11-17,10,24.23,18.93,-21.88,-6.31,-15.57,time_stop,8,8
T10_SX,10,X,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T10_SX,10,X,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T10_S4,10,4,LREN3,2022-08-04,2022-08-18,10,21.65,21.45,-0.93,7.28,-8.21,time_stop,7,5
T10_S4,10,4,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,score_exit_4,8,3
T10_S4,10,4,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T10_S4,10,4,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T10_S3,10,3,LREN3,2022-08-04,2022-08-18,10,21.65,21.45,-0.93,7.28,-8.21,time_stop,7,5
T10_S3,10,3,LREN3,2022-11-01,2022-11-11,7,24.23,19.14,-21.01,-3.78,-17.23,score_exit_3,8,1
T10_S3,10,3,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T10_S3,10,3,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T15_SX,15,X,LREN3,2022-08-04,2022-08-25,15,21.65,21.41,-1.11,6.95,-8.06,time_stop,7,5
T15_SX,15,X,LREN3,2022-11-01,2022-11-24,15,24.23,19.96,-17.62,-4.09,-13.53,time_stop,8,2
T15_SX,15,X,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T15_SX,15,X,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T15_S4,15,4,LREN3,2022-08-04,2022-08-25,15,21.65,21.41,-1.11,6.95,-8.06,time_stop,7,5
T15_S4,15,4,LREN3,2022-11-01,2022-11-09,5,24.23,21.41,-11.63,-2.71,-8.92,score_exit_4,8,3
T15_S4,15,4,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T15_S4,15,4,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T15_S3,15,3,LREN3,2022-08-04,2022-08-25,15,21.65,21.41,-1.11,6.95,-8.06,time_stop,7,5
T15_S3,15,3,LREN3,2022-11-01,2022-11-11,7,24.23,19.14,-21.01,-3.78,-17.23,score_exit_3,8,1
T15_S3,15,3,LREN3,2024-08-12,2024-08-15,3,13.11,13.76,5.00,2.22,2.78,take_profit,6,5
T15_S3,15,3,LREN3,2025-05-09,2025-05-15,4,15.57,16.35,5.00,2.12,2.88,take_profit,8,5
T5_SX,5,X,MGLU3,2025-12-05,2025-12-12,5,11.07,9.40,-15.06,2.15,-17.21,time_stop,7,3
T5_S4,5,4,MGLU3,2025-12-05,2025-12-10,3,11.07,9.51,-14.03,1.18,-15.21,score_exit_4,7,3
T5_S3,5,3,MGLU3,2025-12-05,2025-12-12,5,11.07,9.40,-15.06,2.15,-17.21,time_stop,7,3
T7_SX,7,X,MGLU3,2025-12-05,2025-12-16,7,11.07,9.05,-18.24,0.64,-18.88,time_stop,7,5
T7_S4,7,4,MGLU3,2025-12-05,2025-12-10,3,11.07,9.51,-14.03,1.18,-15.21,score_exit_4,7,3
T7_S3,7,3,MGLU3,2025-12-05,2025-12-16,7,11.07,9.05,-18.24,0.64,-18.88,time_stop,7,5
T10_SX,10,X,MGLU3,2025-12-05,2025-12-19,10,11.07,8.81,-20.40,0.73,-21.13,time_stop,7,4
T10_S4,10,4,MGLU3,2025-12-05,2025-12-10,3,11.07,9.51,-14.03,1.18,-15.21,score_exit_4,7,3
T10_S3,10,3,MGLU3,2025-12-05,2025-12-19,10,11.07,8.81,-20.40,0.73,-21.13,time_stop,7,4
T15_SX,15,X,MGLU3,2025-12-05,2025-12-30,15,11.07,8.94,-19.22,2.48,-21.70,time_stop,7,5
T15_S4,15,4,MGLU3,2025-12-05,2025-12-10,3,11.07,9.51,-14.03,1.18,-15.21,score_exit_4,7,3
T15_S3,15,3,MGLU3,2025-12-05,2025-12-23,12,11.07,8.85,-20.05,2.11,-22.16,score_exit_3,7,2
T5_SX,5,X,POMO4,2022-09-29,2022-10-06,5,1.50,1.44,-3.83,9.32,-13.15,time_stop,7,3
T5_SX,5,X,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T5_SX,5,X,POMO4,2023-04-12,2023-04-19,5,1.92,1.91,-0.88,-2.78,1.90,time_stop,7,6
T5_SX,5,X,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T5_SX,5,X,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T5_SX,5,X,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T5_SX,5,X,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T5_SX,5,X,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T5_SX,5,X,POMO4,2024-08-07,2024-08-14,5,5.48,5.14,-6.22,4.55,-10.77,time_stop,7,6
T5_SX,5,X,POMO4,2025-08-04,2025-08-11,5,7.13,7.10,-0.34,1.92,-2.26,time_stop,7,6
T5_S4,5,4,POMO4,2022-09-29,2022-10-06,5,1.50,1.44,-3.83,9.32,-13.15,score_exit_4,7,3
T5_S4,5,4,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T5_S4,5,4,POMO4,2023-04-12,2023-04-19,5,1.92,1.91,-0.88,-2.78,1.90,time_stop,7,6
T5_S4,5,4,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T5_S4,5,4,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T5_S4,5,4,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T5_S4,5,4,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T5_S4,5,4,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T5_S4,5,4,POMO4,2024-08-07,2024-08-14,5,5.48,5.14,-6.22,4.55,-10.77,time_stop,7,6
T5_S4,5,4,POMO4,2025-08-04,2025-08-11,5,7.13,7.10,-0.34,1.92,-2.26,time_stop,7,6
T5_S3,5,3,POMO4,2022-09-29,2022-10-06,5,1.50,1.44,-3.83,9.32,-13.15,time_stop,7,3
T5_S3,5,3,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T5_S3,5,3,POMO4,2023-04-12,2023-04-19,5,1.92,1.91,-0.88,-2.78,1.90,time_stop,7,6
T5_S3,5,3,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T5_S3,5,3,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T5_S3,5,3,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T5_S3,5,3,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T5_S3,5,3,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T5_S3,5,3,POMO4,2024-08-07,2024-08-14,5,5.48,5.14,-6.22,4.55,-10.77,time_stop,7,6
T5_S3,5,3,POMO4,2025-08-04,2025-08-11,5,7.13,7.10,-0.34,1.92,-2.26,time_stop,7,6
T7_SX,7,X,POMO4,2022-09-29,2022-10-10,7,1.50,1.48,-1.39,7.98,-9.37,time_stop,7,3
T7_SX,7,X,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T7_SX,7,X,POMO4,2023-04-12,2023-04-24,7,1.92,1.97,2.35,-2.64,4.99,time_stop,7,6
T7_SX,7,X,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T7_SX,7,X,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T7_SX,7,X,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T7_SX,7,X,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T7_SX,7,X,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T7_SX,7,X,POMO4,2024-08-07,2024-08-16,7,5.48,5.00,-8.65,5.04,-13.69,time_stop,7,6
T7_SX,7,X,POMO4,2025-08-04,2025-08-13,7,7.13,7.13,-0.00,2.82,-2.82,time_stop,7,6
T7_S4,7,4,POMO4,2022-09-29,2022-10-06,5,1.50,1.44,-3.83,9.32,-13.15,score_exit_4,7,3
T7_S4,7,4,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T7_S4,7,4,POMO4,2023-04-12,2023-04-24,7,1.92,1.97,2.35,-2.64,4.99,time_stop,7,6
T7_S4,7,4,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T7_S4,7,4,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T7_S4,7,4,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T7_S4,7,4,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T7_S4,7,4,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T7_S4,7,4,POMO4,2024-08-07,2024-08-16,7,5.48,5.00,-8.65,5.04,-13.69,time_stop,7,6
T7_S4,7,4,POMO4,2025-08-04,2025-08-13,7,7.13,7.13,-0.00,2.82,-2.82,time_stop,7,6
T7_S3,7,3,POMO4,2022-09-29,2022-10-10,7,1.50,1.48,-1.39,7.98,-9.37,time_stop,7,3
T7_S3,7,3,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T7_S3,7,3,POMO4,2023-04-12,2023-04-24,7,1.92,1.97,2.35,-2.64,4.99,time_stop,7,6
T7_S3,7,3,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T7_S3,7,3,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T7_S3,7,3,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T7_S3,7,3,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T7_S3,7,3,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T7_S3,7,3,POMO4,2024-08-07,2024-08-16,7,5.48,5.00,-8.65,5.04,-13.69,time_stop,7,6
T7_S3,7,3,POMO4,2025-08-04,2025-08-13,7,7.13,7.13,-0.00,2.82,-2.82,time_stop,7,6
T10_SX,10,X,POMO4,2022-09-29,2022-10-14,10,1.50,1.48,-1.05,4.26,-5.31,time_stop,7,5
T10_SX,10,X,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
T10_SX,10,X,POMO4,2023-04-12,2023-04-27,10,1.92,2.00,4.12,-3.70,7.82,time_stop,7,5
T10_SX,10,X,POMO4,2023-05-02,2023-05-03,1,2.05,2.15,5.00,0.11,4.89,take_profit,8,7
T10_SX,10,X,POMO4,2023-05-09,2023-05-12,3,2.42,2.54,5.00,1.20,3.80,take_profit,7,6
T10_SX,10,X,POMO4,2023-08-03,2023-08-10,5,3.22,3.38,5.00,-1.89,6.89,take_profit,7,6
T10_SX,10,X,POMO4,2023-12-06,2023-12-07,1,3.91,4.11,5.00,0.47,4.53,take_profit,7,5
T10_SX,10,X,POMO4,2024-08-05,2024-08-06,1,4.83,5.07,5.00,0.80,4.20,take_profit,7,7
T10_SX,10,X,POMO4,2024-08-07,2024-08-21,10,5.48,5.11,-6.76,7.01,-13.77,time_stop,7,6
T10_SX,10,X,POMO4,2025-08-04,2025-08-18,10,7.13,7.24,1.57,3.33,-1.76,time_stop,7,7
T10_S4,10,4,POMO4,2022-09-29,2022-10-06,5,1.50,1.44,-3.83,9.32,-13.15,score_exit_4,7,3
T10_S4,10,4,POMO4,2022-12-23,2022-12-28,3,1.40,1.47,5.00,0.75,4.25,take_profit,6,5
