time_stop,combo,ticker,data_entrada,data_saida,dias,mrs_entrada,cruzamentos,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo
10,TS10d,IGTI11,2024-09-04,2024-09-18,10,-4.748,4,21.320,21.770,2.117,-1.760,3.877,time_stop
10,TS10d,IGTI11,2024-09-20,2024-10-04,10,-4.395,3,21.100,20.740,-1.684,0.447,-2.131,time_stop
10,TS10d,IGTI11,2026-01-30,2026-02-13,10,-4.336,3,28.250,28.270,0.070,2.682,-2.612,time_stop
5,TS5d,IRBR3,2025-05-13,2025-05-20,5,-4.738,7,46.950,47.450,1.065,0.907,0.158,time_stop
5,TS5d,IRBR3,2025-05-21,2025-05-28,5,-4.079,7,47.540,48.950,2.966,0.832,2.134,time_stop
5,TS5d,IRBR3,2025-06-16,2025-06-24,5,-4.986,7,47.520,44.550,-6.250,-1.470,-4.780,time_stop
7,TS7d,IRBR3,2025-05-13,2025-05-22,7,-4.738,7,46.950,46.690,-0.554,-1.150,0.596,time_stop
7,TS7d,IRBR3,2025-05-26,2025-05-28,2,-4.887,7,46.450,48.770,5.000,0.518,4.482,take_profit
7,TS7d,IRBR3,2025-06-16,2025-06-26,7,-4.986,7,47.520,45.190,-4.903,-1.551,-3.352,time_stop
10,TS10d,IRBR3,2025-05-13,2025-05-27,10,-4.738,7,46.950,47.750,1.704,0.627,1.077,time_stop
10,TS10d,IRBR3,2025-06-16,2025-07-01,10,-4.986,7,47.520,45.870,-3.472,0.331,-3.803,time_stop
5,TS5d,ITSA4,2022-05-05,2022-05-12,5,-4.041,5,5.180,5.190,0.221,0.532,-0.311,time_stop
5,TS5d,ITSA4,2024-12-19,2024-12-30,5,-4.758,3,7.250,7.310,0.799,-0.602,1.401,time_stop
5,TS5d,ITSA4,2025-01-03,2025-01-10,5,-4.006,3,7.180,7.170,-0.230,0.442,-0.672,time_stop
7,TS7d,ITSA4,2022-05-05,2022-05-16,7,-4.041,5,5.180,5.290,2.212,2.857,-0.645,time_stop
7,TS7d,ITSA4,2024-12-19,2025-01-03,7,-4.758,3,7.250,7.060,-2.626,-2.144,-0.482,time_stop
7,TS7d,ITSA4,2025-01-06,2025-01-15,7,-4.280,3,7.120,7.470,5.000,2.135,2.865,take_profit
10,TS10d,ITSA4,2022-05-05,2022-05-19,10,-4.041,5,5.180,5.300,2.323,1.557,0.766,time_stop
10,TS10d,ITSA4,2024-12-19,2025-01-08,10,-4.758,3,7.250,7.210,-0.571,-1.110,0.539,time_stop
5,TS5d,ITUB4,2023-01-31,2023-02-07,5,-4.231,7,17.360,16.990,-2.162,-5.226,3.064,time_stop
7,TS7d,ITUB4,2023-01-31,2023-02-08,6,-4.231,7,17.360,18.230,5.000,-3.186,8.186,take_profit
10,TS10d,ITUB4,2023-01-31,2023-02-08,6,-4.231,7,17.360,18.230,5.000,-3.186,8.186,take_profit
5,TS5d,KLBN11,2022-02-24,2022-03-04,4,-4.508,3,15.150,15.910,5.000,2.717,2.283,take_profit
5,TS5d,KLBN11,2023-01-12,2023-01-19,5,-4.540,4,14.410,14.530,0.854,0.785,0.069,time_stop
5,TS5d,KLBN11,2023-01-23,2023-01-30,5,-4.727,3,14.060,14.220,1.132,0.741,0.391,time_stop
5,TS5d,KLBN11,2023-01-31,2023-02-07,5,-4.563,3,14.280,13.950,-2.331,-5.226,2.895,time_stop
5,TS5d,KLBN11,2023-12-01,2023-12-08,5,-4.065,5,16.970,15.900,-6.281,-0.749,-5.532,time_stop
5,TS5d,KLBN11,2024-10-15,2024-10-22,5,-4.403,3,17.810,18.300,2.771,-0.706,3.477,time_stop
5,TS5d,KLBN11,2025-03-12,2025-03-19,5,-4.766,3,17.690,18.040,1.999,7.338,-5.339,time_stop
7,TS7d,KLBN11,2022-02-24,2022-03-04,4,-4.508,3,15.150,15.910,5.000,2.717,2.283,take_profit
7,TS7d,KLBN11,2023-01-12,2023-01-23,7,-4.540,4,14.410,14.080,-2.310,-0.333,-1.977,time_stop
7,TS7d,KLBN11,2023-01-31,2023-02-09,7,-4.563,3,14.280,14.040,-1.673,-4.916,3.243,time_stop
7,TS7d,KLBN11,2023-12-01,2023-12-12,7,-4.065,5,16.970,15.990,-5.784,-1.320,-4.464,time_stop
7,TS7d,KLBN11,2024-10-15,2024-10-24,7,-4.403,3,17.810,18.000,1.089,-0.628,1.717,time_stop
7,TS7d,KLBN11,2025-03-12,2025-03-21,7,-4.766,3,17.690,17.740,0.308,6.825,-6.517,time_stop
10,TS10d,KLBN11,2022-02-24,2022-03-04,4,-4.508,3,15.150,15.910,5.000,2.717,2.283,take_profit
10,TS10d,KLBN11,2023-01-12,2023-01-26,10,-4.540,4,14.410,13.950,-3.214,1.995,-5.209,time_stop
10,TS10d,KLBN11,2023-01-31,2023-02-14,10,-4.563,3,14.280,14.360,0.593,-4.925,5.518,time_stop
10,TS10d,KLBN11,2023-12-01,2023-12-15,10,-4.065,5,16.970,16.530,-2.576,1.642,-4.218,time_stop
10,TS10d,KLBN11,2024-10-15,2024-10-29,10,-4.403,3,17.810,18.120,1.732,-0.118,1.850,time_stop
10,TS10d,KLBN11,2025-03-12,2025-03-26,10,-4.766,3,17.690,17.350,-1.896,7.040,-8.936,time_stop
5,TS5d,RENT3,2022-03-22,2022-03-24,2,-4.345,3,48.570,51.000,5.000,1.450,3.550,take_profit
5,TS5d,RENT3,2023-03-24,2023-03-28,2,-4.220,3,44.870,47.110,5.000,2.264,2.736,take_profit
5,TS5d,RENT3,2025-10-13,2025-10-20,5,-4.538,4,35.750,36.530,2.184,1.816,0.368,time_stop
7,TS7d,RENT3,2022-03-22,2022-03-24,2,-4.345,3,48.570,51.000,5.000,1.450,3.550,take_profit
7,TS7d,RENT3,2023-03-24,2023-03-28,2,-4.220,3,44.870,47.110,5.000,2.264,2.736,take_profit
7,TS7d,RENT3,2025-10-13,2025-10-22,7,-4.538,4,35.750,37.340,4.450,2.256,2.194,time_stop
10,TS10d,RENT3,2022-03-22,2022-03-24,2,-4.345,3,48.570,51.000,5.000,1.450,3.550,take_profit
10,TS10d,RENT3,2023-03-24,2023-03-28,2,-4.220,3,44.870,47.110,5.000,2.264,2.736,take_profit
10,TS10d,RENT3,2025-10-13,2025-10-23,8,-4.538,4,35.750,37.540,5.000,2.832,2.168,take_profit
5,TS5d,LREN3,2025-01-07,2025-01-14,5,-4.130,5,11.920,11.920,0.079,-1.430,1.509,time_stop
7,TS7d,LREN3,2025-01-07,2025-01-16,7,-4.130,5,11.920,11.740,-1.508,0.152,-1.660,time_stop
10,TS10d,LREN3,2025-01-07,2025-01-21,10,-4.130,5,11.920,11.840,-0.635,1.820,-2.455,time_stop
5,TS5d,LWSA3,2023-08-22,2023-08-23,1,-4.332,3,6.370,6.680,5.000,1.681,3.319,take_profit
5,TS5d,LWSA3,2023-08-28,2023-09-01,4,-4.283,4,6.260,6.570,5.000,0.485,4.515,take_profit
5,TS5d,LWSA3,2023-09-13,2023-09-20,5,-4.030,6,6.260,6.120,-2.196,0.498,-2.694,time_stop
5,TS5d,LWSA3,2025-12-26,2026-01-06,5,-4.926,6,3.890,4.050,4.126,1.508,2.618,time_stop
5,TS5d,LWSA3,2026-01-08,2026-01-15,5,-4.147,6,4.010,4.160,3.765,1.848,1.917,time_stop
5,TS5d,LWSA3,2026-01-19,2026-01-22,3,-4.793,3,4.090,4.290,5.000,6.669,-1.669,take_profit
7,TS7d,LWSA3,2023-08-22,2023-08-23,1,-4.332,3,6.370,6.680,5.000,1.681,3.319,take_profit
7,TS7d,LWSA3,2023-08-28,2023-09-01,4,-4.283,4,6.260,6.570,5.000,0.485,4.515,take_profit
7,TS7d,LWSA3,2023-09-13,2023-09-22,7,-4.030,6,6.260,5.760,-7.906,-1.616,-6.290,time_stop
7,TS7d,LWSA3,2025-12-26,2026-01-08,7,-4.926,6,3.890,4.070,4.612,1.128,3.484,time_stop
7,TS7d,LWSA3,2026-01-15,2026-01-22,5,-4.099,3,4.120,4.330,5.000,6.269,-1.269,take_profit
10,TS10d,LWSA3,2023-08-22,2023-08-23,1,-4.332,3,6.370,6.680,5.000,1.681,3.319,take_profit
10,TS10d,LWSA3,2023-08-28,2023-09-01,4,-4.283,4,6.260,6.570,5.000,0.485,4.515,take_profit
10,TS10d,LWSA3,2023-09-13,2023-09-27,10,-4.030,6,6.260,5.640,-9.810,-3.285,-6.525,time_stop
10,TS10d,LWSA3,2025-12-26,2026-01-09,8,-4.926,6,3.890,4.080,5.000,1.445,3.555,take_profit
10,TS10d,LWSA3,2026-01-15,2026-01-22,5,-4.099,3,4.120,4.330,5.000,6.269,-1.269,take_profit
5,TS5d,MGLU3,2022-11-08,2022-11-16,5,-4.699,6,39.000,28.800,-26.164,-5.574,-20.590,time_stop
5,TS5d,MGLU3,2023-04-05,2023-04-11,3,-4.492,8,28.020,29.420,5.000,5.408,-0.408,take_profit
5,TS5d,MGLU3,2023-05-22,2023-05-29,5,-4.148,6,31.740,32.770,3.270,0.206,3.064,time_stop
5,TS5d,MGLU3,2025-04-24,2025-04-25,1,-4.266,6,8.890,9.330,5.000,0.084,4.916,take_profit
5,TS5d,MGLU3,2025-05-02,2025-05-09,5,-4.580,8,8.960,7.990,-10.840,1.054,-11.894,time_stop
5,TS5d,MGLU3,2025-05-15,2025-05-16,1,-4.740,5,8.870,9.310,5.000,0.029,4.971,take_profit
5,TS5d,MGLU3,2025-05-28,2025-06-03,4,-4.538,5,8.820,9.260,5.000,-0.965,5.965,take_profit
5,TS5d,MGLU3,2025-06-16,2025-06-24,5,-4.670,4,8.710,8.670,-0.546,-1.470,0.924,time_stop
5,TS5d,MGLU3,2025-07-09,2025-07-16,5,-4.244,6,8.570,7.720,-9.889,-1.275,-8.614,time_stop
5,TS5d,MGLU3,2025-10-14,2025-10-21,5,-4.060,6,8.120,7.960,-1.993,1.751,-3.744,time_stop
7,TS7d,MGLU3,2022-11-08,2022-11-18,7,-4.699,6,39.000,27.240,-30.155,-6.634,-23.521,time_stop
7,TS7d,MGLU3,2023-04-05,2023-04-11,3,-4.492,8,28.020,29.420,5.000,5.408,-0.408,take_profit
7,TS7d,MGLU3,2023-05-22,2023-05-31,7,-4.148,6,31.740,32.860,3.542,-1.605,5.147,time_stop
7,TS7d,MGLU3,2025-04-24,2025-04-25,1,-4.266,6,8.890,9.330,5.000,0.084,4.916,take_profit
7,TS7d,MGLU3,2025-05-02,2025-05-13,7,-4.580,8,8.960,8.720,-2.657,2.852,-5.509,time_stop
7,TS7d,MGLU3,2025-05-15,2025-05-16,1,-4.740,5,8.870,9.310,5.000,0.029,4.971,take_profit
7,TS7d,MGLU3,2025-05-28,2025-06-03,4,-4.538,5,8.820,9.260,5.000,-0.965,5.965,take_profit
7,TS7d,MGLU3,2025-06-16,2025-06-26,7,-4.670,4,8.710,8.970,2.951,-1.551,4.502,time_stop
7,TS7d,MGLU3,2025-07-09,2025-07-18,7,-4.244,6,8.570,7.500,-12.444,-2.841,-9.603,time_stop
7,TS7d,MGLU3,2025-10-14,2025-10-23,7,-4.060,6,8.120,7.500,-7.737,2.840,-10.577,time_stop
10,TS10d,MGLU3,2022-11-08,2022-11-23,10,-4.699,6,39.000,29.230,-25.055,-6.287,-18.768,time_stop
10,TS10d,MGLU3,2023-04-05,2023-04-11,3,-4.492,8,28.020,29.420,5.000,5.408,-0.408,take_profit
10,TS10d,MGLU3,2023-05-22,2023-06-01,8,-4.148,6,31.740,33.320,5.000,0.610,4.390,take_profit
10,TS10d,MGLU3,2025-04-24,2025-04-25,1,-4.266,6,8.890,9.330,5.000,0.084,4.916,take_profit
10,TS10d,MGLU3,2025-05-02,2025-05-16,10,-4.580,8,8.960,9.310,3.932,3.231,0.701,time_stop
10,TS10d,MGLU3,2025-05-28,2025-06-03,4,-4.538,5,8.820,9.260,5.000,-0.965,5.965,take_profit
10,TS10d,MGLU3,2025-06-16,2025-06-30,9,-4.670,4,8.710,9.150,5.000,-0.162,5.162,take_profit
10,TS10d,MGLU3,2025-07-09,2025-07-23,10,-4.244,6,8.570,7.430,-13.333,-1.283,-12.050,time_stop
10,TS10d,MGLU3,2025-10-14,2025-10-28,10,-4.060,6,8.120,8.250,1.524,4.022,-2.498,time_stop
5,TS5d,POMO4,2022-07-28,2022-08-04,5,-4.068,4,1.290,1.330,3.239,3.411,-0.172,time_stop
5,TS5d,POMO4,2022-10-26,2022-10-31,3,-4.189,4,1.410,1.480,5.000,3.098,1.902,take_profit
5,TS5d,POMO4,2022-11-07,2022-11-14,5,-4.762,6,1.440,1.300,-10.108,-1.780,-8.328,time_stop
5,TS5d,POMO4,2025-03-14,2025-03-21,5,-4.479,3,5.430,5.630,3.774,2.569,1.205,time_stop
7,TS7d,POMO4,2022-07-28,2022-08-08,7,-4.068,4,1.290,1.300,1.215,5.752,-4.537,time_stop
7,TS7d,POMO4,2022-10-26,2022-10-31,3,-4.189,4,1.410,1.480,5.000,3.098,1.902,take_profit
7,TS7d,POMO4,2022-11-07,2022-11-17,7,-4.762,6,1.440,1.250,-13.357,-4.972,-8.385,time_stop
7,TS7d,POMO4,2025-03-14,2025-03-25,7,-4.479,3,5.430,5.620,3.483,2.616,0.867,time_stop
10,TS10d,POMO4,2022-07-28,2022-08-10,9,-4.068,4,1.290,1.350,5.000,7.528,-2.528,take_profit
10,TS10d,POMO4,2022-10-26,2022-10-31,3,-4.189,4,1.410,1.480,5.000,3.098,1.902,take_profit
10,TS10d,POMO4,2022-11-07,2022-11-22,10,-4.762,6,1.440,1.260,-12.996,-5.530,-7.466,time_stop
10,TS10d,POMO4,2025-03-14,2025-03-28,10,-4.479,3,5.430,5.090,-6.241,2.338,-8.579,time_stop
5,TS5d,BEEF3,2023-02-14,2023-02-23,5,-4.502,8,11.980,10.900,-9.021,-0.268,-8.753,time_stop
7,TS7d,BEEF3,2023-02-14,2023-02-27,7,-4.502,8,11.980,10.440,-12.876,-2.049,-10.827,time_stop
10,TS10d,BEEF3,2023-02-14,2023-03-02,10,-4.502,8,11.980,10.160,-15.189,-4.300,-10.889,time_stop
5,TS5d,MOVI3,2023-12-22,2024-01-03,5,-4.738,8,10.250,9.990,-2.588,0.039,-2.627,time_stop
7,TS7d,MOVI3,2023-12-22,2024-01-05,7,-4.738,8,10.250,10.010,-2.330,-0.535,-1.795,time_stop
10,TS10d,MOVI3,2023-12-22,2024-01-10,10,-4.738,8,10.250,9.990,-2.588,-1.551,-1.037,time_stop
5,TS5d,MRVE3,2022-02-17,2022-02-24,5,-4.965,4,12.260,11.580,-5.486,-1.485,-4.001,time_stop
5,TS5d,MRVE3,2022-08-30,2022-09-01,2,-4.296,4,10.330,10.840,5.000,0.179,4.821,take_profit
5,TS5d,MRVE3,2024-10-25,2024-11-01,5,-4.368,6,7.090,6.750,-4.795,-1.385,-3.410,time_stop
7,TS7d,MRVE3,2022-02-17,2022-03-02,7,-4.965,4,12.260,11.310,-7.759,1.833,-9.592,time_stop
7,TS7d,MRVE3,2022-08-30,2022-09-01,2,-4.296,4,10.330,10.840,5.000,0.179,4.821,take_profit
7,TS7d,MRVE3,2024-10-25,2024-11-05,7,-4.368,6,7.090,7.250,2.257,0.633,1.624,time_stop
10,TS10d,MRVE3,2022-02-17,2022-03-07,10,-4.965,4,12.260,10.610,-13.401,-1.824,-11.577,time_stop
10,TS10d,MRVE3,2022-08-30,2022-09-01,2,-4.296,4,10.330,10.840,5.000,0.179,4.821,take_profit
10,TS10d,MRVE3,2024-10-25,2024-11-08,10,-4.368,6,7.090,6.930,-2.257,-1.464,-0.793,time_stop
5,TS5d,MULT3,2022-11-21,2022-11-28,5,-4.530,7,19.810,19.710,-0.484,-0.877,0.393,time_stop
5,TS5d,MULT3,2023-09-01,2023-09-11,5,-4.080,4,22.270,22.550,1.247,-0.500,1.747,time_stop
5,TS5d,MULT3,2024-08-29,2024-09-05,5,-4.073,6,24.540,24.210,-1.369,0.545,-1.914,time_stop
5,TS5d,MULT3,2024-12-04,2024-12-11,5,-4.854,7,21.610,22.030,1.943,3.145,-1.202,time_stop
5,TS5d,MULT3,2025-12-08,2025-12-15,5,-4.891,5,27.960,28.430,1.662,2.654,-0.992,time_stop
7,TS7d,MULT3,2022-11-21,2022-11-30,7,-4.530,7,19.810,19.980,0.880,2.357,-1.477,time_stop
7,TS7d,MULT3,2023-09-01,2023-09-13,7,-4.080,4,22.270,23.030,3.419,0.359,3.060,time_stop
7,TS7d,MULT3,2024-08-29,2024-09-09,7,-4.073,6,24.540,24.170,-1.521,-0.855,-0.666,time_stop
7,TS7d,MULT3,2024-12-04,2024-12-13,7,-4.854,7,21.610,21.000,-2.850,-0.912,-1.938,time_stop
7,TS7d,MULT3,2025-12-08,2025-12-17,7,-4.891,5,27.960,26.920,-3.713,-0.580,-3.133,time_stop
10,TS10d,MULT3,2022-11-21,2022-12-05,10,-4.530,7,19.810,19.090,-3.652,-0.424,-3.228,time_stop
10,TS10d,MULT3,2023-09-01,2023-09-14,8,-4.080,4,22.270,23.390,5.000,1.350,3.650,take_profit
10,TS10d,MULT3,2024-08-29,2024-09-12,10,-4.073,6,24.540,25.100,2.281,-1.407,3.688,time_stop
10,TS10d,MULT3,2024-12-04,2024-12-18,10,-4.854,7,21.610,20.200,-6.520,-3.788,-2.732,time_stop
10,TS10d,MULT3,2025-12-08,2025-12-22,10,-4.891,5,27.960,26.380,-5.658,-0.116,-5.542,time_stop
5,TS5d,NEOE3,2022-09-21,2022-09-28,5,-4.729,10,13.410,12.860,-4.122,-3.088,-1.034,time_stop
5,TS5d,NEOE3,2022-09-29,2022-10-03,2,-4.768,7,12.730,13.370,5.000,8.285,-3.285,take_profit
5,TS5d,NEOE3,2024-05-08,2024-05-15,5,-4.230,7,18.000,18.900,5.000,-1.209,6.209,take_profit
5,TS5d,NEOE3,2024-06-21,2024-06-28,5,-4.587,10,16.570,17.230,3.975,2.000,1.975,time_stop
5,TS5d,NEOE3,2024-07-03,2024-07-10,5,-4.767,7,17.080,17.910,4.822,1.113,3.709,time_stop
7,TS7d,NEOE3,2022-09-21,2022-09-30,7,-4.729,10,13.410,12.810,-4.435,-1.572,-2.863,time_stop
7,TS7d,NEOE3,2024-05-08,2024-05-15,5,-4.230,7,18.000,18.900,5.000,-1.209,6.209,take_profit
7,TS7d,NEOE3,2024-06-21,2024-07-02,7,-4.587,10,16.570,17.120,3.321,2.805,0.516,time_stop
7,TS7d,NEOE3,2024-07-03,2024-07-12,7,-4.767,7,17.080,17.940,5.000,2.505,2.495,take_profit
10,TS10d,NEOE3,2022-09-21,2022-10-05,10,-4.729,10,13.410,12.860,-4.060,4.771,-8.831,time_stop
10,TS10d,NEOE3,2024-05-08,2024-05-15,5,-4.230,7,18.000,18.900,5.000,-1.209,6.209,take_profit
10,TS10d,NEOE3,2024-06-21,2024-07-04,9,-4.587,10,16.570,17.400,5.000,3.898,1.102,take_profit
10,TS10d,NEOE3,2024-07-08,2024-07-22,10,-4.955,5,17.400,17.380,-0.108,1.074,-1.182,time_stop
5,TS5d,PCAR3,2022-10-14,2022-10-21,5,-4.940,3,20.330,21.190,4.230,7.586,-3.356,time_stop
5,TS5d,PCAR3,2022-12-07,2022-12-14,5,-4.445,4,19.340,17.480,-9.617,-4.631,-4.986,time_stop
5,TS5d,PCAR3,2025-01-27,2025-02-03,5,-4.852,4,2.670,2.650,-0.749,0.632,-1.381,time_stop
5,TS5d,PCAR3,2025-05-23,2025-05-30,5,-4.756,5,3.000,3.010,0.333,-0.357,0.690,time_stop
5,TS5d,PCAR3,2025-06-02,2025-06-09,5,-4.277,5,3.040,3.020,-0.658,-0.651,-0.007,time_stop
5,TS5d,PCAR3,2025-08-13,2025-08-20,5,-4.821,5,3.020,3.150,4.305,-1.392,5.697,time_stop
7,TS7d,PCAR3,2022-10-14,2022-10-25,7,-4.940,3,20.330,20.520,0.935,2.088,-1.153,time_stop
7,TS7d,PCAR3,2022-12-07,2022-12-16,7,-4.445,4,19.340,16.360,-15.408,-5.862,-9.546,time_stop
7,TS7d,PCAR3,2025-01-27,2025-02-05,7,-4.852,4,2.670,2.580,-3.371,0.410,-3.781,time_stop
7,TS7d,PCAR3,2025-05-23,2025-06-03,7,-4.756,5,3.000,3.070,2.333,-0.052,2.385,time_stop
7,TS7d,PCAR3,2025-08-13,2025-08-21,6,-4.821,5,3.020,3.170,5.000,-1.519,6.519,take_profit
10,TS10d,PCAR3,2022-10-14,2022-10-28,10,-4.940,3,20.330,21.080,3.689,4.417,-0.728,time_stop
10,TS10d,PCAR3,2022-12-07,2022-12-21,10,-4.445,4,19.340,17.780,-8.066,-1.629,-6.437,time_stop
10,TS10d,PCAR3,2025-01-27,2025-02-10,10,-4.852,4,2.670,2.700,1.124,0.558,0.566,time_stop
10,TS10d,PCAR3,2025-05-23,2025-06-06,10,-4.756,5,3.000,3.060,2.000,-1.049,3.049,time_stop
10,TS10d,PCAR3,2025-08-13,2025-08-21,6,-4.821,5,3.020,3.170,5.000,-1.519,6.519,take_profit
5,TS5d,PETR4,2023-01-05,2023-01-12,5,-4.531,4,13.210,13.870,5.000,3.827,1.173,take_profit
5,TS5d,PETR4,2023-01-13,2023-01-19,4,-4.570,3,13.830,14.520,5.000,1.639,3.361,take_profit
5,TS5d,PETR4,2023-02-03,2023-02-06,1,-4.847,4,13.890,14.580,5.000,0.362,4.638,take_profit
5,TS5d,PETR4,2023-03-16,2023-03-23,5,-4.931,4,13.240,12.900,-2.564,-5.420,2.856,time_stop
5,TS5d,PETR4,2023-03-27,2023-04-03,5,-4.071,3,13.080,13.730,5.000,1.823,3.177,take_profit
5,TS5d,PETR4,2025-04-08,2025-04-15,5,-4.505,5,30.260,27.840,-8.012,4.263,-12.275,time_stop
7,TS7d,PETR4,2023-01-05,2023-01-12,5,-4.531,4,13.210,13.870,5.000,3.827,1.173,take_profit
7,TS7d,PETR4,2023-01-13,2023-01-19,4,-4.570,3,13.830,14.520,5.000,1.639,3.361,take_profit
7,TS7d,PETR4,2023-02-03,2023-02-06,1,-4.847,4,13.890,14.580,5.000,0.362,4.638,take_profit
7,TS7d,PETR4,2023-03-16,2023-03-27,7,-4.931,4,13.240,13.120,-0.940,-3.460,2.520,time_stop
7,TS7d,PETR4,2023-04-03,2023-04-11,5,-4.087,3,13.630,14.310,5.000,4.690,0.310,take_profit
7,TS7d,PETR4,2025-04-08,2025-04-17,7,-4.505,5,30.260,28.390,-6.193,4.536,-10.729,time_stop
10,TS10d,PETR4,2023-01-05,2023-01-12,5,-4.531,4,13.210,13.870,5.000,3.827,1.173,take_profit
10,TS10d,PETR4,2023-01-13,2023-01-19,4,-4.570,3,13.830,14.520,5.000,1.639,3.361,take_profit
10,TS10d,PETR4,2023-02-03,2023-02-06,1,-4.847,4,13.890,14.580,5.000,0.362,4.638,take_profit
10,TS10d,PETR4,2023-03-16,2023-03-30,10,-4.931,4,13.240,13.570,2.436,0.470,1.966,time_stop
10,TS10d,PETR4,2023-04-03,2023-04-11,5,-4.087,3,13.630,14.310,5.000,4.690,0.310,take_profit
10,TS10d,PETR4,2025-04-08,2025-04-24,10,-4.505,5,30.260,28.000,-7.470,8.543,-16.013,time_stop
5,TS5d,RECV3,2024-04-03,2024-04-10,5,-4.563,3,15.640,16.310,4.329,0.494,3.835,time_stop
5,TS5d,RECV3,2024-04-17,2024-04-24,5,-4.231,3,15.240,16.000,5.000,0.357,4.643,take_profit
5,TS5d,RECV3,2024-05-08,2024-05-15,5,-4.266,3,15.730,15.840,0.704,-1.209,1.913,time_stop
5,TS5d,RECV3,2024-09-02,2024-09-09,5,-4.877,5,16.160,15.090,-6.618,-0.046,-6.572,time_stop
7,TS7d,RECV3,2024-04-03,2024-04-12,7,-4.563,3,15.640,15.840,1.271,-1.149,2.420,time_stop
7,TS7d,RECV3,2024-04-17,2024-04-24,5,-4.231,3,15.240,16.000,5.000,0.357,4.643,take_profit
7,TS7d,RECV3,2024-05-08,2024-05-17,7,-4.266,3,15.730,15.440,-1.829,-1.097,-0.732,time_stop
7,TS7d,RECV3,2024-09-02,2024-09-11,7,-4.877,5,16.160,14.920,-7.696,0.084,-7.780,time_stop
10,TS10d,RECV3,2024-04-03,2024-04-17,10,-4.563,3,15.640,15.000,-4.047,-2.428,-1.619,time_stop
10,TS10d,RECV3,2024-05-08,2024-05-22,10,-4.266,3,15.730,14.790,-5.957,-2.926,-3.031,time_stop
10,TS10d,RECV3,2024-09-02,2024-09-16,10,-4.877,5,16.160,14.840,-8.186,0.214,-8.400,time_stop
5,TS5d,PRIO3,2022-07-07,2022-07-14,5,-4.735,3,21.470,20.730,-3.442,-4.960,1.518,time_stop
5,TS5d,PRIO3,2022-08-23,2022-08-24,1,-4.552,5,23.580,24.760,5.000,0.073,4.927,take_profit
5,TS5d,PRIO3,2023-06-07,2023-06-15,5,-4.929,3,34.540,35.540,2.890,3.239,-0.349,time_stop
5,TS5d,PRIO3,2023-06-21,2023-06-22,1,-4.814,3,36.090,37.900,5.000,-0.869,5.869,take_profit
5,TS5d,PRIO3,2023-06-28,2023-07-04,4,-4.555,5,35.700,37.490,5.000,1.955,3.045,take_profit
5,TS5d,PRIO3,2023-12-22,2024-01-03,5,-4.932,3,45.340,46.880,3.397,0.039,3.358,time_stop
5,TS5d,PRIO3,2024-01-09,2024-01-16,5,-4.236,3,46.200,45.880,-0.693,-1.646,0.953,time_stop
5,TS5d,PRIO3,2024-05-09,2024-05-16,5,-4.889,3,46.300,47.610,2.829,0.024,2.805,time_stop
5,TS5d,PRIO3,2024-08-22,2024-08-29,5,-4.859,4,46.700,46.730,0.064,0.456,-0.392,time_stop
5,TS5d,PRIO3,2024-08-30,2024-09-06,5,-4.327,4,46.660,42.460,-9.001,-1.237,-7.764,time_stop
5,TS5d,PRIO3,2025-01-30,2025-02-06,5,-4.659,4,40.640,40.570,-0.172,-0.637,0.465,time_stop
7,TS7d,PRIO3,2022-07-07,2022-07-18,7,-4.735,3,21.470,22.050,2.744,-4.118,6.862,time_stop
7,TS7d,PRIO3,2022-08-23,2022-08-24,1,-4.552,5,23.580,24.760,5.000,0.073,4.927,take_profit
7,TS7d,PRIO3,2023-06-07,2023-06-19,7,-4.929,3,34.540,36.000,4.220,3.892,0.328,time_stop
7,TS7d,PRIO3,2023-06-21,2023-06-22,1,-4.814,3,36.090,37.900,5.000,-0.869,5.869,take_profit
7,TS7d,PRIO3,2023-06-28,2023-07-04,4,-4.555,5,35.700,37.490,5.000,1.955,3.045,take_profit
7,TS7d,PRIO3,2023-12-22,2024-01-05,7,-4.932,3,45.340,46.080,1.632,-0.535,2.167,time_stop
7,TS7d,PRIO3,2024-01-09,2024-01-18,7,-4.236,3,46.200,44.760,-3.117,-3.159,0.042,time_stop
7,TS7d,PRIO3,2024-05-09,2024-05-20,7,-4.889,3,46.300,47.500,2.592,-0.321,2.913,time_stop
7,TS7d,PRIO3,2024-08-22,2024-09-02,7,-4.859,4,46.700,46.710,0.021,-0.357,0.378,time_stop
7,TS7d,PRIO3,2025-01-30,2025-02-10,7,-4.659,4,40.640,40.000,-1.575,-1.129,-0.446,time_stop
10,TS10d,PRIO3,2022-07-07,2022-07-21,10,-4.735,3,21.470,22.540,5.000,-2.085,7.085,take_profit
10,TS10d,PRIO3,2022-08-23,2022-08-24,1,-4.552,5,23.580,24.760,5.000,0.073,4.927,take_profit
10,TS10d,PRIO3,2023-06-07,2023-06-21,9,-4.929,3,34.540,36.270,5.000,4.017,0.983,take_profit
10,TS10d,PRIO3,2023-06-28,2023-07-04,4,-4.555,5,35.700,37.490,5.000,1.955,3.045,take_profit
10,TS10d,PRIO3,2023-12-22,2024-01-10,10,-4.932,3,45.340,44.350,-2.184,-1.551,-0.633,time_stop
