estrategia,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,B,mrs,vol_ratio,contracao
B,VIVT3,2025-05-30,2025-06-02,2025-06-16,10,28.10,29.49,4.94,1.85,3.09,time_stop,7,2,7.17,2.17,0.67
B,VIVT3,2025-06-30,2025-07-01,2025-07-15,10,30.26,30.61,1.16,-3.04,4.20,time_stop,8,2,12.26,2.37,0.53
B,TIMS3,2022-02-09,2022-02-10,2022-02-24,10,9.81,9.25,-5.65,-1.48,-4.16,time_stop,8,2,18.63,3.75,0.77
B,TIMS3,2022-04-01,2022-04-04,2022-04-19,10,10.06,9.48,-5.75,-5.03,-0.71,time_stop,8,2,8.77,2.33,0.51
B,TIMS3,2022-05-31,2022-06-01,2022-06-15,10,9.99,8.71,-12.82,-7.53,-5.29,time_stop,9,2,11.80,2.19,0.50
B,TIMS3,2023-11-08,2023-11-09,2023-11-24,10,14.02,13.79,-1.62,5.63,-7.25,time_stop,7,2,21.01,2.19,0.87
B,TIMS3,2024-07-31,2024-08-01,2024-08-15,10,14.96,15.46,3.33,5.45,-2.12,time_stop,6,2,3.81,2.07,0.79
B,TIMS3,2025-02-11,2025-02-12,2025-02-26,10,14.75,14.52,-1.57,0.47,-2.04,time_stop,6,2,4.58,2.79,0.61
B,TIMS3,2025-06-26,2025-06-27,2025-07-03,4,20.21,21.22,5.00,3.09,1.91,take_profit,8,2,24.78,2.64,0.43
B,TIMS3,2026-02-11,2026-02-12,2026-03-02,10,28.03,27.30,-2.60,0.66,-3.27,time_stop,6,2,1.20,2.05,0.62
B,TOTS3,2022-08-10,2022-08-11,2022-08-25,10,28.89,29.33,1.51,3.51,-2.00,time_stop,6,2,0.07,2.24,0.53
B,TOTS3,2023-11-08,2023-11-09,2023-11-13,2,29.18,30.64,5.00,1.42,3.58,take_profit,6,2,1.33,4.13,0.93
B,TOTS3,2023-11-13,2023-11-14,2023-11-29,10,31.71,32.25,1.70,2.22,-0.52,time_stop,7,2,8.08,2.36,0.68
B,TOTS3,2024-05-22,2024-05-23,2024-06-07,10,29.03,27.62,-4.87,-3.28,-1.59,time_stop,5,2,-0.35,2.49,0.69
B,TOTS3,2024-10-31,2024-11-01,2024-11-04,1,29.27,30.73,5.00,2.05,2.95,take_profit,6,2,1.03,2.48,0.63
B,TOTS3,2025-01-31,2025-02-03,2025-02-17,10,33.25,34.00,2.28,2.13,0.15,time_stop,7,2,19.52,2.03,0.58
B,UGPA3,2022-04-14,2022-04-18,2022-05-03,10,12.68,10.45,-17.60,-7.84,-9.76,time_stop,5,2,-0.14,2.57,0.63
B,UGPA3,2023-05-04,2023-05-05,2023-05-11,4,14.29,15.00,5.00,2.86,2.14,take_profit,7,2,30.21,3.42,0.97
B,USIM5,2023-11-16,2023-11-17,2023-12-01,10,7.30,7.66,5.00,2.59,2.41,take_profit,5,2,-2.51,2.27,0.57
B,USIM5,2024-01-26,2024-01-29,2024-02-14,10,9.22,9.05,-1.89,-1.22,-0.67,time_stop,7,2,17.96,2.89,0.85
B,USIM5,2024-02-15,2024-02-16,2024-02-22,4,9.57,10.05,5.00,1.14,3.86,take_profit,7,2,23.10,2.59,0.55
B,USIM5,2025-10-27,2025-10-28,2025-11-11,10,5.41,5.29,-2.22,7.26,-9.48,time_stop,5,2,-0.82,2.30,0.72
B,USIM5,2025-12-03,2025-12-04,2025-12-10,4,5.81,6.10,5.00,-3.28,8.28,take_profit,5,2,-1.04,3.02,0.65
B,USIM5,2025-12-10,2025-12-11,2025-12-29,10,6.11,5.93,-2.95,0.78,-3.73,time_stop,7,2,7.16,2.12,0.56
B,USIM5,2026-01-28,2026-01-29,2026-02-12,10,7.10,6.03,-15.07,2.58,-17.65,time_stop,6,2,7.85,2.33,0.78
B,VALE3,2024-09-26,2024-09-27,2024-10-11,10,56.66,54.41,-3.97,-1.99,-1.98,time_stop,6,2,1.59,2.71,0.92
B,VALE3,2025-07-02,2025-07-03,2025-07-17,10,50.95,49.85,-2.16,-3.95,1.79,time_stop,5,2,-5.80,2.59,0.81
B,VALE3,2025-10-15,2025-10-16,2025-10-30,10,57.59,60.47,5.00,4.70,0.30,take_profit,9,2,7.43,2.10,0.48
B,VALE3,2025-11-28,2025-12-01,2025-12-04,3,64.43,67.65,5.00,3.72,1.28,take_profit,8,2,5.84,2.07,0.77
B,VALE3,2026-01-21,2026-01-22,2026-01-28,4,82.50,86.62,5.00,5.01,-0.01,take_profit,8,2,23.14,2.70,0.43
B,VBBR3,2022-02-16,2022-02-17,2022-03-07,10,17.98,15.91,-11.53,-1.82,-9.71,time_stop,7,2,1.34,2.04,0.49
B,VBBR3,2023-08-16,2023-08-17,2023-08-29,8,14.03,14.73,5.00,2.93,2.07,take_profit,7,2,9.97,2.98,1.00
B,VBBR3,2023-11-07,2023-11-08,2023-11-23,10,17.10,17.55,2.68,6.37,-3.69,time_stop,7,2,23.86,3.72,0.81
B,VBBR3,2024-01-31,2024-02-01,2024-02-19,10,19.11,19.31,1.05,0.47,0.59,time_stop,7,2,20.24,2.03,0.58
B,VBBR3,2024-11-06,2024-11-07,2024-11-25,10,19.66,18.58,-5.46,-0.31,-5.15,time_stop,5,2,0.12,2.42,0.86
B,VBBR3,2025-08-28,2025-08-29,2025-09-12,10,21.97,22.19,0.99,0.51,0.48,time_stop,7,2,18.25,2.25,0.91
B,VBBR3,2026-02-05,2026-02-06,2026-02-24,10,30.99,31.00,0.03,4.76,-4.73,time_stop,8,2,16.06,2.18,0.46
B,WEGE3,2022-09-30,2022-10-03,2022-10-10,5,29.59,31.07,5.00,-0.28,5.28,take_profit,7,2,8.02,2.14,0.68
B,WEGE3,2022-10-26,2022-10-27,2022-10-31,2,34.62,36.35,5.00,1.95,3.05,take_profit,6,2,25.41,3.26,0.51
B,WEGE3,2023-07-20,2023-07-21,2023-07-24,1,35.31,37.07,5.00,1.01,3.99,take_profit,5,2,-6.81,2.58,1.00
B,WEGE3,2023-07-24,2023-07-25,2023-08-08,10,38.68,37.73,-2.45,-2.30,-0.15,time_stop,5,2,-1.11,2.81,0.96
B,WEGE3,2024-02-21,2024-02-22,2024-03-07,10,34.04,34.66,1.80,-1.29,3.09,time_stop,5,2,-6.49,3.59,0.79
B,WEGE3,2024-07-31,2024-08-01,2024-08-15,10,47.66,49.83,4.54,5.45,-0.91,time_stop,7,2,34.00,3.32,0.57
B,WEGE3,2026-01-22,2026-01-23,2026-01-27,2,49.35,51.82,5.00,1.44,3.56,take_profit,5,2,-1.21,2.44,1.00
B,YDUQ3,2023-05-10,2023-05-11,2023-05-12,1,10.04,10.54,5.00,0.22,4.78,take_profit,7,2,7.25,4.14,0.79
B,YDUQ3,2023-06-21,2023-06-22,2023-07-06,10,17.89,17.76,-0.75,-1.41,0.66,time_stop,7,2,69.96,2.13,0.43
B,YDUQ3,2023-08-11,2023-08-14,2023-08-28,10,21.37,18.80,-12.01,0.17,-12.17,time_stop,7,2,84.95,2.93,0.57
B,YDUQ3,2025-03-18,2025-03-19,2025-04-02,10,10.99,11.40,3.76,-0.54,4.30,time_stop,7,2,13.19,2.47,0.86
B,YDUQ3,2025-04-17,2025-04-22,2025-05-02,7,13.56,14.24,5.00,3.55,1.45,take_profit,6,2,40.54,3.12,0.66
B,YDUQ3,2025-10-31,2025-11-03,2025-11-17,10,13.54,11.80,-12.83,4.36,-17.19,time_stop,5,2,-1.97,2.42,0.58
B,YDUQ3,2026-01-27,2026-01-28,2026-02-11,10,14.82,13.40,-9.58,2.53,-12.11,time_stop,5,2,-11.87,2.47,0.85
