estrategia,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,B,mrs,vol_ratio,contracao
A,FLRY3,2025-10-14,2025-10-15,2025-10-29,10,14.38,13.68,-4.86,4.17,-9.02,time_stop,7,0,13.08,0.49,0.49
A,FLRY3,2025-11-07,2025-11-10,2025-11-25,10,14.98,14.19,-5.29,0.47,-5.77,time_stop,7,1,5.61,1.42,0.74
A,FLRY3,2025-11-27,2025-11-28,2025-12-12,10,14.77,15.08,2.12,1.06,1.06,time_stop,7,1,1.41,2.07,0.48
A,FLRY3,2026-02-12,2026-02-13,2026-02-19,2,16.96,17.81,5.00,1.10,3.90,take_profit,7,1,-2.00,0.82,0.34
A,GGBR4,2022-02-10,2022-02-11,2022-02-25,10,17.41,15.32,-11.96,-0.38,-11.59,time_stop,7,1,6.82,2.08,0.43
A,GGBR4,2022-03-10,2022-03-11,2022-03-25,10,18.30,18.53,1.26,6.55,-5.29,time_stop,7,1,13.32,1.00,0.40
A,GGBR4,2022-03-25,2022-03-28,2022-04-11,10,18.62,17.75,-4.69,-1.69,-2.99,time_stop,7,0,8.80,0.85,0.24
A,GGBR4,2022-04-14,2022-04-18,2022-05-03,10,17.76,16.74,-5.77,-7.84,2.08,time_stop,7,0,6.39,0.65,0.48
A,GGBR4,2022-05-23,2022-05-24,2022-06-02,7,17.54,18.41,5.00,1.68,3.32,take_profit,7,1,8.44,0.68,0.73
A,GGBR4,2022-06-02,2022-06-03,2022-06-20,10,18.69,14.47,-22.57,-10.41,-12.16,time_stop,9,1,11.83,0.93,0.33
A,GGBR4,2022-11-09,2022-11-10,2022-11-11,1,17.73,18.62,5.00,2.31,2.69,take_profit,7,2,7.65,2.21,0.86
A,GGBR4,2022-11-11,2022-11-14,2022-11-29,10,20.02,21.02,5.00,-1.79,6.79,take_profit,7,2,18.66,2.36,0.80
A,GGBR4,2022-11-29,2022-11-30,2022-12-14,10,21.23,21.32,0.42,-7.26,7.68,time_stop,7,1,27.60,1.39,0.33
A,GGBR4,2022-12-15,2022-12-16,2023-01-02,10,20.70,20.18,-2.51,3.25,-5.76,time_stop,7,0,29.88,1.27,0.30
A,GGBR4,2023-01-24,2023-01-25,2023-02-08,10,22.15,21.33,-3.71,-3.90,0.18,time_stop,7,0,23.57,0.68,0.34
A,GGBR4,2023-02-08,2023-02-09,2023-02-27,10,20.50,19.32,-5.78,-2.06,-3.72,time_stop,7,0,20.50,1.01,0.50
A,GGBR4,2023-03-30,2023-03-31,2023-04-17,10,18.51,18.85,1.84,4.28,-2.44,time_stop,7,1,8.23,1.10,0.31
A,GGBR4,2024-10-09,2024-10-10,2024-10-24,10,18.06,16.93,-6.23,-0.16,-6.07,time_stop,7,0,4.67,0.75,0.35
A,GGBR4,2024-11-06,2024-11-07,2024-11-25,10,18.71,19.48,4.14,-0.31,4.45,time_stop,8,2,9.10,3.26,0.91
A,GGBR4,2024-11-25,2024-11-26,2024-12-10,10,19.39,20.18,4.11,-1.48,5.58,time_stop,7,0,12.35,1.33,0.37
A,GGBR4,2024-12-10,2024-12-11,2024-12-27,10,20.25,17.59,-13.12,-7.38,-5.74,time_stop,7,0,15.84,0.53,0.38
A,GGBR4,2025-10-29,2025-10-30,2025-11-13,10,18.74,18.81,0.37,5.77,-5.39,time_stop,7,1,5.98,1.77,0.49
A,GGBR4,2025-12-15,2025-12-16,2026-01-05,10,20.30,20.60,1.47,2.17,-0.70,time_stop,7,1,5.52,1.32,0.71
A,GGBR4,2026-01-05,2026-01-06,2026-01-14,6,20.66,21.69,5.00,1.27,3.73,take_profit,8,0,7.94,0.67,0.30
A,GGBR4,2026-01-21,2026-01-22,2026-02-05,10,22.49,21.89,-2.65,3.42,-6.08,time_stop,7,1,9.93,1.66,0.36
A,GOAU4,2022-02-08,2022-02-09,2022-02-23,10,6.37,5.45,-14.45,-0.60,-13.85,time_stop,7,1,6.18,1.64,0.38
A,GOAU4,2022-03-10,2022-03-11,2022-03-25,10,6.50,6.66,2.51,6.55,-4.04,time_stop,7,1,7.29,0.89,0.35
A,GOAU4,2022-05-05,2022-05-06,2022-05-20,10,6.32,6.49,2.71,3.39,-0.68,time_stop,7,1,10.88,3.16,0.74
A,GOAU4,2022-05-27,2022-05-30,2022-06-13,10,6.89,6.20,-9.94,-7.30,-2.65,time_stop,8,1,10.51,0.72,0.31
A,GOAU4,2022-10-18,2022-10-19,2022-11-03,10,6.57,6.45,-1.84,0.67,-2.51,time_stop,7,1,1.39,1.19,0.34
A,GOAU4,2022-11-09,2022-11-10,2022-11-11,1,6.96,7.31,5.00,2.31,2.69,take_profit,7,2,11.23,2.35,0.88
A,GOAU4,2022-11-21,2022-11-22,2022-11-29,5,7.46,7.83,5.00,2.11,2.89,take_profit,7,0,21.31,0.87,0.34
A,GOAU4,2022-11-29,2022-11-30,2022-12-14,10,8.12,8.15,0.30,-7.26,7.55,time_stop,7,1,28.88,1.03,0.32
A,GOAU4,2022-12-16,2022-12-19,2023-01-03,10,7.91,7.74,-2.20,-0.88,-1.32,time_stop,7,0,32.55,1.41,0.47
A,GOAU4,2023-01-03,2023-01-04,2023-01-09,3,7.76,8.15,5.00,3.37,1.63,take_profit,7,0,26.28,1.20,0.45
A,GOAU4,2023-01-17,2023-01-18,2023-02-01,10,8.58,8.51,-0.84,0.06,-0.90,time_stop,7,1,27.17,0.72,0.38
A,GOAU4,2023-02-01,2023-02-02,2023-02-16,10,8.44,7.61,-9.79,0.19,-9.98,time_stop,7,0,24.25,0.76,0.34
A,GOAU4,2023-03-01,2023-03-02,2023-03-16,10,7.76,6.98,-9.99,0.06,-10.05,time_stop,7,1,18.87,1.94,0.33
A,GOAU4,2023-07-31,2023-08-01,2023-08-15,10,8.46,7.52,-11.14,-4.38,-6.76,time_stop,7,0,2.84,0.82,0.34
A,GOAU4,2024-05-15,2024-05-16,2024-05-31,10,7.93,7.51,-5.22,-4.73,-0.49,time_stop,7,0,5.98,1.04,0.34
A,GOAU4,2024-07-16,2024-07-17,2024-07-31,10,7.82,7.46,-4.66,-1.41,-3.25,time_stop,7,1,6.10,1.05,0.52
A,GOAU4,2024-10-09,2024-10-10,2024-10-24,10,7.66,7.13,-6.93,-0.16,-6.77,time_stop,7,0,3.59,0.84,0.30
A,GOAU4,2024-11-06,2024-11-07,2024-11-25,10,7.98,8.00,0.29,-0.31,0.60,time_stop,8,2,8.26,2.94,0.95
A,GOAU4,2024-11-25,2024-11-26,2024-12-09,9,8.00,8.40,5.00,-2.28,7.28,take_profit,8,0,7.81,0.71,0.34
A,GOAU4,2024-12-09,2024-12-10,2024-12-26,10,8.55,7.56,-11.55,-5.47,-6.08,time_stop,8,1,15.44,0.66,0.35
A,GOAU4,2025-10-15,2025-10-16,2025-10-29,9,7.55,7.93,5.00,4.41,0.59,take_profit,7,1,6.32,1.55,0.45
A,GOAU4,2025-10-29,2025-10-30,2025-11-13,10,8.06,8.08,0.25,5.77,-5.51,time_stop,8,2,9.17,2.17,0.49
A,GOAU4,2025-11-13,2025-11-14,2025-12-01,10,8.07,8.25,2.22,0.75,1.47,time_stop,7,0,3.15,0.68,0.30
A,GOAU4,2025-12-03,2025-12-04,2025-12-18,10,8.52,8.94,4.90,-3.99,8.89,time_stop,7,1,5.95,1.50,0.54
A,GOAU4,2025-12-26,2025-12-29,2026-01-14,10,9.10,9.55,5.00,3.07,1.93,take_profit,7,0,13.09,0.65,0.32
A,GOAU4,2026-01-21,2026-01-22,2026-01-28,4,9.87,10.37,5.00,5.01,-0.01,take_profit,7,1,14.17,1.73,0.43
A,GOAU4,2026-01-28,2026-01-29,2026-02-12,10,10.51,9.99,-4.92,2.58,-7.50,time_stop,7,1,12.17,1.12,0.44
A,GGPS3,2023-05-05,2023-05-08,2023-05-11,3,11.32,11.88,5.00,2.27,2.73,take_profit,7,2,10.81,2.93,0.87
A,GGPS3,2023-05-11,2023-05-12,2023-05-25,9,11.95,12.55,5.00,1.43,3.57,take_profit,7,2,14.61,2.40,0.72
A,GGPS3,2023-05-25,2023-05-26,2023-06-12,10,13.02,13.10,0.59,5.70,-5.11,time_stop,8,1,20.61,1.31,0.27
A,GGPS3,2023-07-18,2023-07-19,2023-08-02,10,14.67,15.12,3.01,2.87,0.15,time_stop,7,0,24.27,0.51,0.32
A,GGPS3,2023-08-10,2023-08-11,2023-08-25,10,15.46,15.70,1.54,-1.84,3.38,time_stop,7,1,27.33,1.64,0.36
A,GGPS3,2023-11-14,2023-11-16,2023-11-28,8,14.67,15.40,5.00,1.46,3.54,take_profit,7,2,4.56,2.17,0.60
A,GGPS3,2023-11-28,2023-11-29,2023-12-12,9,15.57,16.34,5.00,0.27,4.73,take_profit,7,0,6.58,0.72,0.50
A,GGPS3,2023-12-12,2023-12-13,2023-12-28,10,16.41,16.03,-2.33,3.72,-6.05,time_stop,7,1,10.48,0.46,0.68
A,GGPS3,2024-01-25,2024-01-26,2024-02-09,10,16.32,15.79,-3.28,-0.76,-2.52,time_stop,7,1,5.05,0.87,0.92
A,GGPS3,2024-03-22,2024-03-25,2024-03-28,3,16.46,17.28,5.00,0.93,4.07,take_profit,7,1,4.59,2.10,0.45
A,GGPS3,2024-03-28,2024-04-01,2024-04-15,10,17.70,16.46,-6.98,-1.41,-5.57,time_stop,9,2,11.19,3.64,0.47
A,GGPS3,2024-04-22,2024-04-23,2024-05-08,10,16.24,16.27,0.21,3.57,-3.36,time_stop,7,0,3.67,0.60,0.32
A,GGPS3,2024-05-17,2024-05-20,2024-06-04,10,16.54,15.81,-4.44,-4.80,0.36,time_stop,7,0,2.51,0.38,0.33
A,GGPS3,2025-08-20,2025-08-21,2025-08-28,5,14.41,15.13,5.00,5.07,-0.07,take_profit,7,0,6.70,1.18,0.35
A,GGPS3,2025-08-28,2025-08-29,2025-09-12,10,15.48,15.87,2.58,0.51,2.06,time_stop,8,1,8.32,0.76,0.30
A,GGPS3,2025-09-12,2025-09-15,2025-09-29,10,15.80,16.59,5.00,2.14,2.86,take_profit,8,0,11.31,0.50,0.32
A,GGPS3,2025-09-29,2025-09-30,2025-10-14,10,16.62,16.25,-2.19,-3.14,0.96,time_stop,7,1,13.24,1.01,0.37
A,GGPS3,2025-10-14,2025-10-15,2025-10-29,10,16.16,16.56,2.52,4.17,-1.64,time_stop,7,0,13.66,0.65,0.48
A,GGPS3,2025-10-31,2025-11-03,2025-11-17,10,16.88,17.07,1.10,4.36,-3.25,time_stop,7,1,10.83,1.61,0.66
A,HAPV3,2023-08-10,2023-08-11,2023-08-25,10,78.60,68.85,-12.40,-1.84,-10.57,time_stop,7,2,16.04,3.41,0.63
A,HAPV3,2023-08-25,2023-08-28,2023-09-12,10,69.00,69.60,0.87,0.63,0.24,time_stop,7,0,7.00,0.36,0.32
A,HAPV3,2023-09-29,2023-10-02,2023-10-17,10,70.35,58.95,-16.20,0.76,-16.97,time_stop,7,2,12.81,2.35,0.95
A,HAPV3,2023-11-16,2023-11-17,2023-12-01,10,71.25,66.30,-6.95,2.59,-9.54,time_stop,7,1,9.13,0.89,0.40
A,HAPV3,2024-05-20,2024-05-21,2024-06-05,10,68.40,59.25,-13.38,-4.69,-8.69,time_stop,7,0,5.49,1.30,0.35
A,HAPV3,2025-08-29,2025-09-01,2025-09-15,10,42.10,39.33,-6.58,1.56,-8.14,time_stop,7,1,5.33,1.23,0.40
A,HYPE3,2022-02-25,2022-03-02,2022-03-16,10,28.89,28.81,-0.30,-3.56,3.27,time_stop,7,2,7.64,2.80,0.62
A,HYPE3,2022-03-31,2022-04-01,2022-04-18,10,33.58,33.33,-0.74,-4.90,4.15,time_stop,7,0,16.82,1.20,0.35
A,HYPE3,2022-06-01,2022-06-02,2022-06-17,10,36.21,32.92,-9.10,-11.27,2.17,time_stop,7,2,28.83,3.53,0.58
A,HYPE3,2022-06-23,2022-06-24,2022-07-08,10,33.58,34.70,3.33,1.48,1.85,time_stop,8,0,32.81,0.61,0.33
A,HYPE3,2022-07-13,2022-07-14,2022-07-28,10,33.89,35.19,3.82,7.08,-3.26,time_stop,7,0,33.34,0.82,0.47
A,HYPE3,2022-07-28,2022-07-29,2022-08-02,2,35.11,36.86,5.00,0.23,4.77,take_profit,7,0,27.46,0.79,0.39
A,HYPE3,2022-08-05,2022-08-08,2022-08-22,10,37.36,36.88,-1.28,1.84,-3.12,time_stop,7,0,27.90,0.65,0.30
A,HYPE3,2022-08-31,2022-09-01,2022-09-16,10,37.35,36.58,-2.07,-0.93,-1.14,time_stop,7,0,21.06,1.30,0.41
A,HYPE3,2022-09-19,2022-09-20,2022-10-04,10,38.48,39.74,3.28,3.22,0.07,time_stop,7,1,18.01,2.27,0.75
A,HYPE3,2022-10-07,2022-10-10,2022-10-19,6,40.30,42.31,5.00,0.24,4.76,take_profit,7,0,15.91,0.54,0.42
A,HYPE3,2022-10-19,2022-10-20,2022-11-04,10,42.91,42.09,-1.92,0.97,-2.89,time_stop,7,2,21.63,2.62,0.60
A,HYPE3,2022-11-09,2022-11-10,2022-11-25,10,42.30,39.08,-7.61,-0.97,-6.64,time_stop,7,0,20.21,0.67,0.37
A,HYPE3,2022-12-29,2023-01-02,2023-01-16,10,39.38,37.96,-3.60,2.77,-6.37,time_stop,8,0,9.67,1.30,0.35
A,HYPE3,2023-01-31,2023-02-01,2023-02-15,10,40.97,40.22,-1.83,-2.17,0.34,time_stop,7,1,6.02,1.47,0.63
A,HYPE3,2023-02-15,2023-02-16,2023-03-06,10,40.14,37.36,-6.94,-4.72,-2.21,time_stop,7,0,6.81,1.24,0.48
A,HYPE3,2025-06-03,2025-06-04,2025-06-12,6,24.80,26.04,5.00,0.64,4.36,take_profit,7,0,9.75,0.60,0.26
A,HYPE3,2025-06-20,2025-06-23,2025-07-07,10,26.50,27.11,2.32,2.23,0.09,time_stop,7,1,18.91,1.93,0.32
A,IGTI11,2022-10-14,2022-10-17,2022-10-31,10,19.50,20.01,2.62,2.05,0.57,time_stop,7,0,5.01,0.53,0.49
A,IGTI11,2022-11-03,2022-11-04,2022-11-21,10,20.70,17.26,-16.62,-6.95,-9.68,time_stop,7,1,6.21,1.24,1.00
A,IGTI11,2023-03-15,2023-03-16,2023-03-30,10,18.09,18.29,1.12,0.47,0.65,time_stop,7,2,7.02,2.12,0.61
A,IGTI11,2023-04-18,2023-04-19,2023-04-28,6,17.99,18.89,5.00,0.42,4.58,take_profit,7,0,5.19,0.76,0.33
A,IGTI11,2023-05-16,2023-05-17,2023-05-19,2,19.39,20.36,5.00,1.08,3.92,take_profit,7,0,9.30,0.49,0.31
A,IGTI11,2023-05-19,2023-05-22,2023-06-05,10,20.24,20.01,-1.15,2.43,-3.58,time_stop,7,1,11.13,1.32,0.40
A,IGTI11,2023-08-01,2023-08-02,2023-08-16,10,20.88,19.63,-5.97,-4.39,-1.58,time_stop,7,1,2.88,1.57,0.44
A,IGTI11,2024-03-13,2024-03-14,2024-03-28,10,22.59,21.85,-3.28,0.41,-3.69,time_stop,7,2,4.18,2.12,0.60
A,IGTI11,2025-04-30,2025-05-02,2025-05-16,10,20.69,21.72,5.00,3.23,1.77,take_profit,7,1,1.05,1.85,0.27
A,IGTI11,2025-05-20,2025-05-21,2025-06-04,10,22.32,22.63,1.38,-0.58,1.96,time_stop,7,1,6.63,0.55,0.41
A,IGTI11,2025-06-05,2025-06-06,2025-06-23,10,22.52,21.81,-3.13,0.31,-3.44,time_stop,7,0,10.32,0.93,0.31
A,IGTI11,2025-08-12,2025-08-13,2025-08-27,10,21.66,22.23,2.62,1.90,0.72,time_stop,7,1,5.90,0.82,0.68
A,IGTI11,2025-08-27,2025-08-28,2025-09-05,6,22.37,23.49,5.00,0.97,4.03,take_profit,8,1,6.51,1.61,0.50
A,IGTI11,2025-09-05,2025-09-08,2025-09-22,10,23.73,23.94,0.88,2.30,-1.42,time_stop,8,1,10.36,1.15,0.39
A,IGTI11,2025-09-22,2025-09-23,2025-10-07,10,23.78,23.13,-2.76,-3.40,0.65,time_stop,8,0,9.16,0.83,0.28
A,IGTI11,2025-10-22,2025-10-23,2025-11-05,9,23.90,25.10,5.00,5.40,-0.40,take_profit,7,0,6.07,0.65,0.46
A,IGTI11,2025-11-05,2025-11-06,2025-11-21,10,25.32,25.29,-0.12,1.23,-1.35,time_stop,9,2,5.78,2.29,0.45
A,IGTI11,2025-11-25,2025-11-26,2025-12-10,10,26.12,25.58,-2.06,0.17,-2.22,time_stop,7,0,6.06,0.81,0.41
A,IGTI11,2026-01-21,2026-01-22,2026-02-05,10,27.30,28.42,4.12,3.42,0.69,time_stop,7,1,-1.98,1.59,0.30
A,IRBR3,2023-05-02,2023-05-03,2023-05-11,6,33.85,35.54,5.00,6.31,-1.31,take_profit,7,2,15.29,2.34,0.58
A,IRBR3,2023-05-11,2023-05-12,2023-05-26,10,36.20,36.53,0.91,2.34,-1.43,time_stop,7,1,17.66,0.86,0.44
A,IRBR3,2023-05-26,2023-05-29,2023-05-30,1,36.40,38.22,5.00,-1.30,6.30,take_profit,7,0,20.14,0.56,0.29
A,IRBR3,2023-07-14,2023-07-17,2023-07-31,10,51.30,41.12,-19.84,2.82,-22.67,time_stop,7,0,64.18,0.95,0.30
A,IRBR3,2023-08-16,2023-08-17,2023-08-29,8,45.16,47.42,5.00,2.93,2.07,take_profit,7,2,39.86,4.25,0.70
A,IRBR3,2023-08-29,2023-08-30,2023-09-14,10,47.50,43.66,-8.08,1.48,-9.57,time_stop,7,1,43.39,0.82,0.43
A,IRBR3,2023-11-03,2023-11-06,2023-11-21,10,42.42,44.08,3.91,6.05,-2.14,time_stop,7,0,15.80,1.14,0.48
A,IRBR3,2023-11-21,2023-11-22,2023-11-23,1,44.09,46.29,5.00,0.60,4.40,take_profit,7,0,11.77,0.89,0.46
A,IRBR3,2023-12-05,2023-12-06,2023-12-20,10,54.49,49.55,-9.07,4.19,-13.26,time_stop,7,1,31.89,1.64,0.46
A,IRBR3,2024-08-16,2024-08-19,2024-08-23,4,44.86,47.10,5.00,0.00,5.00,take_profit,7,2,9.13,3.97,0.90
A,IRBR3,2024-08-23,2024-08-26,2024-09-03,6,48.13,50.54,5.00,-1.94,6.94,take_profit,9,2,15.25,2.31,0.26
A,IRBR3,2024-09-03,2024-09-04,2024-09-18,10,51.72,46.12,-10.83,-1.76,-9.07,time_stop,7,1,26.23,1.23,0.21
A,IRBR3,2024-09-20,2024-09-23,2024-10-07,10,45.22,43.80,-3.14,1.14,-4.28,time_stop,7,0,13.16,0.59,0.33
A,IRBR3,2024-10-23,2024-10-24,2024-11-07,10,47.91,40.89,-14.65,-0.43,-14.23,time_stop,7,2,22.17,3.91,1.00
A,IRBR3,2024-12-26,2024-12-27,2025-01-10,8,42.70,44.84,5.00,-1.11,6.11,take_profit,7,2,16.77,3.60,1.00
A,IRBR3,2025-01-10,2025-01-13,2025-01-15,2,46.08,48.38,5.00,3.06,1.94,take_profit,8,2,26.69,2.11,0.53
A,IRBR3,2025-01-15,2025-01-16,2025-01-30,10,51.07,53.62,5.00,4.75,0.25,take_profit,7,2,35.38,2.06,0.52
A,IRBR3,2025-01-30,2025-01-31,2025-02-14,10,54.30,57.01,5.00,1.52,3.48,take_profit,7,1,36.72,0.88,0.45
A,IRBR3,2025-03-19,2025-03-20,2025-04-03,10,50.46,52.98,5.00,-0.58,5.58,take_profit,8,1,15.33,0.79,0.44
A,IRBR3,2025-04-03,2025-04-04,2025-04-22,10,52.40,45.74,-12.71,2.64,-15.35,time_stop,7,0,20.22,0.83,0.37
A,IRBR3,2025-06-02,2025-06-03,2025-06-17,10,49.35,47.62,-3.51,0.83,-4.34,time_stop,7,1,0.62,0.63,0.47
A,ITSA4,2022-02-08,2022-02-09,2022-02-23,10,5.74,5.72,-0.49,-0.60,0.11,time_stop,7,0,5.03,0.57,0.29
A,ITSA4,2023-02-08,2023-02-09,2023-02-27,10,5.82,5.42,-6.78,-2.06,-4.72,time_stop,7,2,5.79,2.23,1.00
A,ITSA4,2023-04-18,2023-04-19,2023-05-05,10,5.69,5.82,2.22,1.42,0.80,time_stop,7,0,6.73,0.73,0.28
A,ITSA4,2023-05-17,2023-05-18,2023-06-01,10,5.97,5.94,-0.63,0.42,-1.05,time_stop,7,0,6.70,0.70,0.31
A,ITSA4,2023-06-20,2023-06-21,2023-07-05,10,6.54,6.64,1.39,-0.37,1.76,time_stop,7,1,5.33,0.67,0.45
A,ITSA4,2023-07-06,2023-07-07,2023-07-21,10,6.52,6.68,2.49,1.05,1.44,time_stop,7,0,5.65,0.64,0.32
A,ITSA4,2023-08-16,2023-08-17,2023-08-31,10,6.45,6.32,-1.98,0.85,-2.83,time_stop,7,1,5.07,1.88,0.29
A,ITSA4,2023-11-14,2023-11-16,2023-11-30,10,6.74,7.07,5.00,2.16,2.84,take_profit,7,1,1.66,1.88,0.41
A,ITSA4,2023-11-30,2023-12-01,2023-12-15,10,7.13,7.44,4.21,1.64,2.57,time_stop,9,2,3.45,2.23,0.28
A,ITSA4,2023-12-15,2023-12-18,2024-01-04,10,7.44,7.41,-0.50,0.06,-0.56,time_stop,7,1,5.09,2.61,0.57
A,ITSA4,2024-01-12,2024-01-15,2024-01-29,10,7.50,7.34,-2.17,-2.40,0.23,time_stop,7,0,4.36,0.67,0.32
A,ITSA4,2024-02-06,2024-02-07,2024-02-23,10,7.76,7.85,1.11,-0.44,1.56,time_stop,7,1,8.03,1.84,1.00
A,ITSA4,2024-02-23,2024-02-26,2024-03-11,10,7.85,7.96,1.39,-2.74,4.14,time_stop,8,1,9.25,1.69,0.45
A,ITSA4,2024-03-11,2024-03-12,2024-03-26,10,7.99,7.97,-0.29,-0.46,0.17,time_stop,7,0,13.04,0.73,0.40
A,ITSA4,2024-04-09,2024-04-10,2024-04-24,10,7.82,7.34,-6.18,-2.56,-3.62,time_stop,7,0,6.25,0.65,0.49
A,ITSA4,2024-05-13,2024-05-14,2024-05-28,10,7.78,7.65,-1.68,-3.71,2.03,time_stop,8,1,5.90,0.95,0.45
A,ITSA4,2024-06-06,2024-06-07,2024-06-21,10,7.58,7.52,-0.87,0.76,-1.63,time_stop,7,0,7.75,0.46,0.48
A,ITSA4,2024-07-10,2024-07-11,2024-07-25,10,7.86,7.89,0.40,-1.73,2.13,time_stop,8,1,5.42,1.33,0.39
A,ITSA4,2024-07-25,2024-07-26,2024-08-09,10,7.91,8.04,1.57,2.54,-0.97,time_stop,7,0,6.06,1.42,0.44
A,ITSA4,2024-08-14,2024-08-15,2024-08-29,10,8.45,8.55,1.19,1.29,-0.09,time_stop,7,1,6.02,1.53,0.68
A,ITSA4,2024-08-29,2024-08-30,2024-09-13,10,8.50,8.72,2.50,-1.05,3.55,time_stop,7,0,4.60,0.96,0.20
A,ITSA4,2024-09-13,2024-09-16,2024-09-30,10,8.72,8.65,-0.73,-2.25,1.52,time_stop,7,0,6.54,1.11,0.42
A,ITSA4,2024-09-30,2024-10-01,2024-10-15,10,8.67,8.29,-4.33,-1.13,-3.20,time_stop,7,1,7.21,1.63,0.93
A,ITSA4,2024-11-05,2024-11-06,2024-11-22,10,8.54,8.03,-6.04,-0.22,-5.82,time_stop,7,1,6.74,1.50,0.91
A,ITSA4,2025-04-03,2025-04-04,2025-04-22,10,8.47,8.89,5.00,2.64,2.36,take_profit,7,0,3.61,0.81,0.35
A,ITSA4,2025-04-22,2025-04-23,2025-05-08,10,9.12,9.44,3.41,3.07,0.35,time_stop,7,1,9.70,0.72,0.48
A,ITSA4,2025-05-08,2025-05-09,2025-05-19,6,9.52,9.99,5.00,2.39,2.61,take_profit,7,0,8.66,1.39,0.31
A,ITSA4,2025-05-19,2025-05-20,2025-06-03,10,10.11,9.79,-3.14,-1.78,-1.36,time_stop,7,1,12.87,0.91,0.36
A,ITSA4,2025-06-11,2025-06-12,2025-06-27,10,9.58,9.61,0.27,-0.65,0.91,time_stop,7,1,8.40,1.72,0.43
A,ITSA4,2025-06-30,2025-07-01,2025-07-15,10,9.84,9.36,-4.92,-3.04,-1.88,time_stop,7,1,8.28,1.14,0.69
A,ITSA4,2025-08-06,2025-08-07,2025-08-21,10,9.65,9.67,0.19,-1.42,1.61,time_stop,7,1,8.22,1.23,0.92
A,ITSA4,2025-08-22,2025-08-25,2025-09-08,10,10.03,10.15,1.21,2.73,-1.52,time_stop,7,1,8.89,1.84,0.53
A,ITSA4,2025-09-08,2025-09-09,2025-09-23,10,10.19,10.47,2.69,3.41,-0.72,time_stop,7,0,6.90,0.75,0.46
A,ITSA4,2025-09-23,2025-09-24,2025-10-08,10,10.46,10.08,-3.58,-2.94,-0.64,time_stop,7,1,6.00,0.76,0.51
A,ITSA4,2025-10-31,2025-11-03,2025-11-17,10,10.70,10.90,1.79,4.36,-2.56,time_stop,7,1,3.40,1.34,0.47
A,ITSA4,2025-11-17,2025-11-18,2025-12-02,9,10.83,11.37,5.00,2.89,2.11,take_profit,7,0,0.10,0.82,0.34
A,ITSA4,2025-12-29,2025-12-30,2026-01-15,10,11.62,12.16,4.64,2.88,1.76,time_stop,7,0,2.38,0.38,0.29
A,ITSA4,2026-01-15,2026-01-16,2026-01-22,4,12.19,12.80,5.00,6.91,-1.91,take_profit,8,1,3.53,1.50,0.30
A,ITSA4,2026-01-22,2026-01-23,2026-01-28,3,13.21,13.87,5.00,3.24,1.76,take_profit,7,2,5.19,2.48,0.75
A,ITSA4,2026-02-02,2026-02-03,2026-02-11,6,13.98,14.68,5.00,2.09,2.91,take_profit,7,0,6.13,0.78,0.27
A,ITSA4,2026-02-11,2026-02-12,2026-03-02,10,14.84,14.14,-4.75,0.66,-5.41,time_stop,7,1,10.57,0.85,0.44
A,ITUB4,2022-03-29,2022-03-30,2022-04-13,10,18.53,17.43,-5.97,-2.92,-3.06,time_stop,7,1,1.11,0.77,0.22
A,ITUB4,2022-05-31,2022-06-01,2022-06-15,10,17.54,15.84,-9.66,-7.53,-2.13,time_stop,7,1,3.88,1.69,0.22
A,ITUB4,2022-08-09,2022-08-10,2022-08-24,10,17.48,17.92,2.53,2.46,0.07,time_stop,7,2,6.19,3.07,0.59
A,ITUB4,2022-08-24,2022-08-25,2022-09-09,10,17.98,18.09,0.59,-1.09,1.69,time_stop,7,0,5.34,0.59,0.27
A,ITUB4,2022-09-15,2022-09-16,2022-09-20,2,17.99,18.89,5.00,3.08,1.92,take_profit,7,0,8.52,0.73,0.48
A,ITUB4,2022-09-20,2022-09-21,2022-10-05,10,19.34,20.16,4.26,4.77,-0.51,time_stop,7,1,12.78,1.88,0.71
A,ITUB4,2022-10-07,2022-10-10,2022-10-21,8,19.95,20.94,5.00,3.88,1.12,take_profit,7,0,10.06,1.37,0.45
A,ITUB4,2022-10-21,2022-10-24,2022-11-08,10,20.85,20.02,-3.97,0.14,-4.11,time_stop,7,1,11.81,1.18,0.65
A,ITUB4,2023-04-17,2023-04-18,2023-05-04,10,18.23,17.57,-3.59,-3.65,0.06,time_stop,7,0,5.16,0.62,0.34
A,ITUB4,2023-05-17,2023-05-18,2023-06-01,10,19.00,18.74,-1.41,0.42,-1.83,time_stop,7,0,5.63,0.84,0.28
A,ITUB4,2023-06-29,2023-06-30,2023-07-14,10,20.37,20.04,-1.64,-0.18,-1.46,time_stop,7,1,2.18,2.18,0.31
A,ITUB4,2023-10-06,2023-10-09,2023-10-24,10,19.83,19.35,-2.39,-1.34,-1.04,time_stop,7,1,5.06,1.89,0.89
A,ITUB4,2023-11-07,2023-11-08,2023-11-20,7,20.85,21.89,5.00,5.83,-0.83,take_profit,7,2,3.79,2.36,0.97
A,ITUB4,2023-11-20,2023-11-21,2023-12-05,10,21.98,22.83,3.88,1.03,2.85,time_stop,7,1,3.76,0.86,0.40
